,steps,words,feedback,ncands
639,2,"['reais', 'niece']","['XYXYX', 'GGGGG']","[74, 74]"
640,4,"['reais', 'booty', 'woody', 'woozy']","['XXXXX', 'XGGXG', 'GGGXG', 'GGGGG']","[168, 7, 2, 2]"
641,5,"['reais', 'canal', 'nanny', 'dandy', 'handy']","['XXYXX', 'XGGYX', 'YGGYG', 'YGGGG', 'GGGGG']","[150, 10, 4, 1, 1]"
642,2,"['reais', 'grace']","['YYGXX', 'GGGGG']","[22, 22]"
643,4,"['reais', 'icily', 'tight', 'ditto']","['XXXYX', 'YXYXX', 'YGXXY', 'GGGGG']","[118, 17, 2, 2]"
644,3,"['reais', 'slash', 'stank']","['XXGXY', 'GXGYX', 'GGGGG']","[50, 14, 14]"
645,6,"['reais', 'rarer', 'treat', 'break', 'dream', 'cream']","['YYYXX', 'YYYYY', 'XGGGX', 'XGGGX', 'XGGGG', 'GGGGG']","[57, 19, 8, 3, 1, 1]"
646,3,"['reais', 'sassy', 'usual']","['XXYXY', 'YYYYX', 'GGGGG']","[37, 2, 2]"
647,4,"['reais', 'niece', 'title', 'diode']","['XYXYX', 'XGYXG', 'XGXXG', 'GGGGG']","[74, 10, 4, 4]"
648,4,"['reais', 'array', 'labor', 'valor']","['YXYXX', 'YYYYX', 'YGXGG', 'GGGGG']","[60, 11, 1, 1]"
649,3,"['reais', 'eagle', 'angle']","['XYYXX', 'YYGGG', 'GGGGG']","[90, 1, 1]"
650,3,"['reais', 'axial', 'ninja']","['XXYYX', 'YXYYX', 'GGGGG']","[29, 3, 3]"
651,4,"['reais', 'booty', 'dumpy', 'muddy']","['XXXXX', 'XXXXG', 'YGYXG', 'GGGGG']","[168, 23, 1, 1]"
652,4,"['reais', 'shave', 'phase', 'chase']","['XYGXY', 'YGGXG', 'XGGGG', 'GGGGG']","[23, 2, 1, 1]"
653,5,"['reais', 'refer', 'retry', 'reedy', 'reply']","['GGXXX', 'GGXYY', 'GGXYG', 'GGYXG', 'GGGGG']","[15, 9, 2, 1, 1]"
654,5,"['reais', 'freer', 'erode', 'prove', 'prone']","['YYXXX', 'XGYYY', 'YGGXG', 'GGGXG', 'GGGGG']","[108, 19, 10, 2, 2]"
655,3,"['reais', 'stoic', 'spoil']","['XXXGY', 'GXGGX', 'GGGGG']","[9, 1, 1]"
656,3,"['reais', 'heard', 'heart']","['YGGXX', 'GGGGX', 'GGGGG']","[8, 1, 1]"
657,5,"['reais', 'shave', 'shake', 'shame', 'shade']","['XYGXY', 'GGGXG', 'GGGXG', 'GGGXG', 'GGGGG']","[23, 5, 4, 3, 3]"
658,3,"['reais', 'drier', 'diner']","['YYXYX', 'GYYGG', 'GGGGG']","[53, 2, 2]"
659,3,"['reais', 'stray', 'arson']","['YXYXY', 'YXYYX', 'GGGGG']","[15, 1, 1]"
660,4,"['reais', 'icily', 'thing', 'onion']","['XXXYX', 'YXGXX', 'XXGYX', 'GGGGG']","[118, 13, 2, 2]"
661,4,"['reais', 'sheet', 'sweet', 'sleet']","['XYXXY', 'GXGGG', 'GXGGG', 'GGGGG']","[67, 2, 1, 1]"
662,3,"['reais', 'emcee', 'dowel']","['XYXXX', 'YXXGY', 'GGGGG']","[121, 29, 29]"
663,3,"['reais', 'booty', 'couch']","['XXXXX', 'XGYXX', 'GGGGG']","[168, 16, 16]"
664,3,"['reais', 'sassy', 'palsy']","['XXYXY', 'YGYGG', 'GGGGG']","[37, 3, 3]"
665,4,"['reais', 'emcee', 'dowel', 'bowel']","['XYXXX', 'YXXGY', 'XGGGG', 'GGGGG']","[121, 29, 3, 3]"
666,4,"['reais', 'spine', 'slime', 'smile']","['XYXYY', 'GXGXG', 'GYGYG', 'GGGGG']","[28, 6, 1, 1]"
667,4,"['reais', 'emcee', 'elude', 'evoke']","['XYXXX', 'GXXYG', 'GXXXG', 'GGGGG']","[121, 4, 1, 1]"
668,4,"['reais', 'freer', 'creed', 'creek']","['YYXXX', 'XGGGY', 'GGGGX', 'GGGGG']","[108, 8, 2, 2]"
669,5,"['reais', 'eagle', 'valve', 'latte', 'lance']","['XYYXX', 'YGXYG', 'XGYXG', 'GGXXG', 'GGGGG']","[90, 6, 3, 1, 1]"
670,2,"['reais', 'eagle']","['XYYXX', 'GGGGG']","[90, 90]"
671,3,"['reais', 'icily', 'idiot']","['XXXYX', 'GXGXX', 'GGGGG']","[118, 2, 2]"
672,3,"['reais', 'skier', 'siren']","['YYXYY', 'GXYGY', 'GGGGG']","[6, 1, 1]"
673,3,"['reais', 'icily', 'built']","['XXXYX', 'YXGGX', 'GGGGG']","[118, 6, 6]"
674,3,"['reais', 'emcee', 'embed']","['XYXXX', 'GGXGY', 'GGGGG']","[121, 1, 1]"
675,4,"['reais', 'drama', 'hoard', 'award']","['YXGXX', 'YYGXY', 'XXGGG', 'GGGGG']","[44, 5, 2, 2]"
676,2,"['reais', 'dross']","['YXXXG', 'GGGGG']","[5, 5]"
677,3,"['reais', 'canal', 'annul']","['XXYXX', 'XYGYG', 'GGGGG']","[150, 1, 1]"
678,4,"['reais', 'booty', 'woody', 'goody']","['XXXXX', 'XGGXG', 'XGGGG', 'GGGGG']","[168, 7, 2, 2]"
679,4,"['reais', 'error', 'crown', 'frown']","['YXXXX', 'XGYYY', 'XGGGG', 'GGGGG']","[103, 25, 4, 4]"
680,5,"['reais', 'mania', 'valid', 'tacit', 'patio']","['XXYGX', 'XGXGY', 'XGXGX', 'YGXGY', 'GGGGG']","[24, 6, 3, 1, 1]"
681,4,"['reais', 'eagle', 'lapel', 'laden']","['XYYXX', 'YGXYY', 'GGXGY', 'GGGGG']","[90, 8, 1, 1]"
682,4,"['reais', 'civic', 'unlit', 'humid']","['XXXGX', 'XYXGX', 'YXXGX', 'GGGGG']","[40, 13, 1, 1]"
683,4,"['reais', 'niece', 'elide', 'elite']","['XYXYX', 'XYYXG', 'GGGXG', 'GGGGG']","[74, 13, 1, 1]"
684,3,"['reais', 'booty', 'lymph']","['XXXXX', 'XXXXY', 'GGGGG']","[168, 4, 4]"
685,4,"['reais', 'niece', 'plied', 'edify']","['XYXYX', 'XYYXY', 'XXGYY', 'GGGGG']","[74, 5, 1, 1]"
686,5,"['reais', 'icily', 'tight', 'night', 'might']","['XXXYX', 'YXYXX', 'YGGGG', 'XGGGG', 'GGGGG']","[118, 17, 4, 3, 3]"
687,2,"['reais', 'reset']","['GGXXY', 'GGGGG']","[2, 2]"
688,3,"['reais', 'stoic', 'visit']","['XXXGY', 'YYXGX', 'GGGGG']","[9, 1, 1]"
689,4,"['reais', 'slosh', 'bosom', 'gusto']","['XXXXY', 'YXYYX', 'XYGYX', 'GGGGG']","[89, 2, 1, 1]"
690,3,"['reais', 'spree', 'purse']","['YYXXY', 'YYGYG', 'GGGGG']","[33, 1, 1]"
691,6,"['reais', 'array', 'labor', 'major', 'favor', 'vapor']","['YXYXX', 'YYYYX', 'XGXGG', 'XGXGG', 'XGYGG', 'GGGGG']","[60, 11, 4, 2, 1, 1]"
692,4,"['reais', 'error', 'crown', 'crock']","['YXXXX', 'XGYYY', 'GGGXX', 'GGGGG']","[103, 25, 2, 2]"
693,4,"['reais', 'drier', 'trite', 'write']","['YYXYX', 'XGGYY', 'YGGGG', 'GGGGG']","[53, 14, 1, 1]"
694,4,"['reais', 'slosh', 'stunk', 'sunny']","['XXXXY', 'GXXYX', 'GXYGX', 'GGGGG']","[89, 13, 1, 1]"
695,4,"['reais', 'clank', 'loamy', 'loath']","['XXGXX', 'XYGXX', 'GGGXX', 'GGGGG']","[33, 3, 1, 1]"
696,4,"['reais', 'clank', 'champ', 'chaff']","['XXGXX', 'GXGXX', 'GGGXX', 'GGGGG']","[33, 3, 1, 1]"
697,4,"['reais', 'spine', 'slime', 'slide']","['XYXYY', 'GXGXG', 'GGGXG', 'GGGGG']","[28, 6, 2, 2]"
698,3,"['reais', 'freer', 'queer']","['YYXXX', 'XYGGG', 'GGGGG']","[108, 2, 2]"
699,4,"['reais', 'melee', 'demon', 'venom']","['XGXXX', 'YGXYY', 'XGYGY', 'GGGGG']","[61, 3, 1, 1]"
700,5,"['reais', 'slash', 'stank', 'staff', 'stamp']","['XXGXY', 'GXGYX', 'GGGXX', 'GGGXX', 'GGGGG']","[50, 14, 2, 1, 1]"
701,3,"['reais', 'short', 'sorry']","['YXXXY', 'GXYGX', 'GGGGG']","[32, 1, 1]"
702,5,"['reais', 'sissy', 'stint', 'stick', 'still']","['XXXYY', 'GYYYX', 'GGGXY', 'GGGXX', 'GGGGG']","[53, 23, 3, 2, 2]"
703,4,"['reais', 'array', 'agora', 'acorn']","['YXYXX', 'GYYYX', 'GXGGY', 'GGGGG']","[60, 7, 3, 3]"
704,4,"['reais', 'axial', 'aging', 'aping']","['XXYYX', 'GXGYX', 'GYGGG', 'GGGGG']","[29, 3, 1, 1]"
705,3,"['reais', 'slosh', 'pushy']","['XXXXY', 'YXXYY', 'GGGGG']","[89, 4, 4]"
706,5,"['reais', 'rarer', 'rarer', 'eater', 'tamer']","['YYYXX', 'YGYGG', 'YGYGG', 'YGYGG', 'GGGGG']","[57, 24, 24, 3, 3]"
707,6,"['reais', 'rarer', 'rarer', 'eater', 'cater', 'hater']","['YYYXX', 'YGYGG', 'YGYGG', 'YGGGG', 'XGGGG', 'GGGGG']","[57, 24, 24, 4, 3, 3]"
708,2,"['reais', 'mania']","['XXYGX', 'GGGGG']","[24, 24]"
709,5,"['reais', 'eagle', 'abode', 'atone', 'awoke']","['XYYXX', 'YYXXG', 'GXGXG', 'GXGXG', 'GGGGG']","[90, 7, 2, 1, 1]"
710,4,"['reais', 'drama', 'crack', 'brawn']","['YXGXX', 'XGGXY', 'XGGXX', 'GGGGG']","[44, 20, 10, 10]"
711,4,"['reais', 'sissy', 'stint', 'swift']","['XXXYY', 'GYYYX', 'GYGXG', 'GGGGG']","[53, 23, 3, 3]"
712,4,"['reais', 'niece', 'elide', 'exile']","['XYXYX', 'XYYXG', 'GYGXG', 'GGGGG']","[74, 13, 1, 1]"
713,4,"['reais', 'prior', 'girth', 'birch']","['YXXYX', 'XYYXY', 'XGGXG', 'GGGGG']","[41, 6, 1, 1]"
714,5,"['reais', 'booty', 'dumpy', 'funky', 'lucky']","['XXXXX', 'XXXXG', 'XGXXG', 'XGXGG', 'GGGGG']","[168, 23, 7, 1, 1]"
715,2,"['reais', 'freer']","['YYXXX', 'GGGGG']","[108, 108]"
716,2,"['reais', 'risky']","['GXXYY', 'GGGGG']","[1, 1]"
717,3,"['reais', 'slosh', 'ghost']","['XXXXY', 'YXGGY', 'GGGGG']","[89, 1, 1]"
718,3,"['reais', 'drier', 'plier']","['YYXYX', 'XYGGG', 'GGGGG']","[53, 2, 2]"
719,4,"['reais', 'array', 'molar', 'lunar']","['YXYXX', 'YYYGX', 'XXYGG', 'GGGGG']","[60, 3, 1, 1]"
720,4,"['reais', 'icily', 'cinch', 'winch']","['XXXYX', 'YYYXX', 'YGGGG', 'GGGGG']","[118, 8, 3, 3]"
721,3,"['reais', 'scare', 'snare']","['YYGXY', 'GXGGG', 'GGGGG']","[6, 4, 4]"
722,3,"['reais', 'spree', 'nurse']","['YYXXY', 'YXGYG', 'GGGGG']","[33, 4, 4]"
723,3,"['reais', 'sheet', 'house']","['XYXXY', 'YYYYX', 'GGGGG']","[67, 1, 1]"
724,4,"['reais', 'array', 'coral', 'borax']","['YXYXX', 'YYGGX', 'XGGGX', 'GGGGG']","[60, 5, 1, 1]"
725,4,"['reais', 'drier', 'finer', 'nicer']","['YYXYX', 'XYYGG', 'XGYGG', 'GGGGG']","[53, 16, 1, 1]"
726,4,"['reais', 'error', 'curry', 'lurch']","['YXXXX', 'XYGXY', 'YGGYX', 'GGGGG']","[103, 11, 1, 1]"
727,3,"['reais', 'elate', 'exalt']","['XYGXX', 'GYGYY', 'GGGGG']","[26, 1, 1]"
728,4,"['reais', 'canal', 'afoot', 'about']","['XXYXX', 'XYXYX', 'GXGYG', 'GGGGG']","[150, 7, 2, 2]"
729,4,"['reais', 'sassy', 'sally', 'savvy']","['XXYXY', 'GGYYG', 'GGXXG', 'GGGGG']","[37, 8, 5, 5]"
730,4,"['reais', 'civic', 'unlit', 'toxin']","['XXXGX', 'XYXGX', 'XYXGY', 'GGGGG']","[40, 13, 1, 1]"
731,4,"['reais', 'civic', 'tonic', 'tunic']","['XXXGX', 'YYXGG', 'GXGGG', 'GGGGG']","[40, 8, 1, 1]"
732,3,"['reais', 'drier', 'pried']","['YYXYX', 'YGGGY', 'GGGGG']","[53, 4, 4]"
733,4,"['reais', 'axial', 'lilac', 'inlay']","['XXYYX', 'YXYGY', 'YYGGX', 'GGGGG']","[29, 2, 1, 1]"
734,4,"['reais', 'booty', 'cluck', 'chump']","['XXXXX', 'XXXXX', 'GXGYX', 'GGGGG']","[168, 19, 1, 1]"
735,3,"['reais', 'canal', 'lanky']","['XXYXX', 'XGGYY', 'GGGGG']","[150, 2, 2]"
736,2,"['reais', 'cress']","['YYXXG', 'GGGGG']","[3, 3]"
737,4,"['reais', 'rarer', 'rarer', 'eater']","['YYYXX', 'YGYGG', 'YGYGG', 'GGGGG']","[57, 24, 24, 24]"
738,3,"['reais', 'emcee', 'elude']","['XYXXX', 'GXXYG', 'GGGGG']","[121, 4, 4]"
739,3,"['reais', 'emcee', 'cycle']","['XYXXX', 'YXGYG', 'GGGGG']","[121, 2, 2]"
740,4,"['reais', 'icily', 'ditty', 'kitty']","['XXXYX', 'YXYXG', 'XGGGG', 'GGGGG']","[118, 20, 3, 3]"
741,4,"['reais', 'emcee', 'budge', 'boule']","['XYXXX', 'YXXYG', 'GYXXG', 'GGGGG']","[121, 28, 1, 1]"
742,4,"['reais', 'error', 'throw', 'moron']","['YXXXX', 'XYGGY', 'XXGGX', 'GGGGG']","[103, 3, 1, 1]"
743,3,"['reais', 'melee', 'tenet']","['XGXXX', 'XGXGY', 'GGGGG']","[61, 2, 2]"
744,4,"['reais', 'elate', 'blaze', 'place']","['XYGXX', 'YGGXG', 'XGGXG', 'GGGGG']","[26, 9, 5, 5]"
745,3,"['reais', 'booty', 'lobby']","['XXXXX', 'YGYXG', 'GGGGG']","[168, 3, 3]"
746,4,"['reais', 'slosh', 'blush', 'plush']","['XXXXY', 'YGXGG', 'XGGGG', 'GGGGG']","[89, 3, 2, 2]"
747,3,"['reais', 'civic', 'vigil']","['XXXGX', 'XGYGX', 'GGGGG']","[40, 1, 1]"
748,4,"['reais', 'niece', 'ennui', 'index']","['XYXYX', 'YYYXY', 'YGYXY', 'GGGGG']","[74, 5, 2, 2]"
749,3,"['reais', 'icily', 'blink']","['XXXYX', 'YXGYX', 'GGGGG']","[118, 7, 7]"
750,4,"['reais', 'booty', 'cluck', 'clung']","['XXXXX', 'XXXXX', 'GGGYX', 'GGGGG']","[168, 19, 2, 2]"
751,4,"['reais', 'clank', 'loamy', 'qualm']","['XXGXX', 'XYGXX', 'YXGYX', 'GGGGG']","[33, 3, 1, 1]"
752,5,"['reais', 'error', 'crown', 'crock', 'croup']","['YXXXX', 'XGYYY', 'GGGXX', 'GGGYX', 'GGGGG']","[103, 25, 2, 1, 1]"
753,4,"['reais', 'icily', 'click', 'clink']","['XXXYX', 'YYGYX', 'GGGYG', 'GGGGG']","[118, 6, 1, 1]"
754,3,"['reais', 'icily', 'juicy']","['XXXYX', 'YYGXG', 'GGGGG']","[118, 1, 1]"
755,5,"['reais', 'shave', 'state', 'stale', 'stage']","['XYGXY', 'GXGXG', 'GGGYG', 'GGGXG', 'GGGGG']","[23, 10, 3, 2, 2]"
756,3,"['reais', 'decal', 'decay']","['XGYXX', 'GGGGX', 'GGGGG']","[19, 1, 1]"
757,4,"['reais', 'merry', 'verve', 'nerve']","['YGXXX', 'XGGYX', 'YGGGG', 'GGGGG']","[34, 7, 1, 1]"
758,4,"['reais', 'drier', 'plier', 'flier']","['YYXYX', 'XYGGG', 'XGGGG', 'GGGGG']","[53, 2, 1, 1]"
759,4,"['reais', 'slash', 'shaky', 'shaft']","['XXGXY', 'GXGYY', 'GGGXX', 'GGGGG']","[50, 5, 1, 1]"
760,5,"['reais', 'error', 'broom', 'droop', 'crook']","['YXXXX', 'XGYGY', 'XGGGX', 'XGGGX', 'GGGGG']","[103, 9, 5, 1, 1]"
761,4,"['reais', 'eagle', 'bleat', 'clean']","['XYYXX', 'YYXYY', 'XGGGX', 'GGGGG']","[90, 8, 2, 2]"
762,4,"['reais', 'axial', 'faint', 'china']","['XXYYX', 'YXGYX', 'XYGGX', 'GGGGG']","[29, 5, 1, 1]"
763,4,"['reais', 'river', 'rifle', 'ridge']","['GYXYX', 'GGXYY', 'GGXXG', 'GGGGG']","[7, 2, 1, 1]"
764,5,"['reais', 'emcee', 'dowel', 'bowel', 'vowel']","['XYXXX', 'YXXGY', 'XGGGG', 'XGGGG', 'GGGGG']","[121, 29, 3, 2, 2]"
765,5,"['reais', 'emcee', 'theme', 'flume', 'gnome']","['XYXXX', 'YYXYG', 'XXYGG', 'XXXGG', 'GGGGG']","[121, 5, 3, 1, 1]"
766,4,"['reais', 'slosh', 'stunk', 'snuck']","['XXXXY', 'GXXYX', 'GXGYG', 'GGGGG']","[89, 13, 1, 1]"
767,3,"['reais', 'icily', 'icing']","['XXXYX', 'GGGXX', 'GGGGG']","[118, 1, 1]"
768,3,"['reais', 'sissy', 'spiny']","['XXXYY', 'GYYYG', 'GGGGG']","[53, 5, 5]"
769,2,"['reais', 'rigor']","['GXXYX', 'GGGGG']","[3, 3]"
770,3,"['reais', 'stain', 'snail']","['XXGGY', 'GXGGY', 'GGGGG']","[4, 1, 1]"
771,5,"['reais', 'booty', 'clock', 'flood', 'flown']","['XXXXX', 'XYGXX', 'XGGXX', 'GGGYX', 'GGGGG']","[168, 13, 3, 1, 1]"
772,3,"['reais', 'radii', 'rabid']","['GXYGX', 'GGYGY', 'GGGGG']","[5, 2, 2]"
773,3,"['reais', 'spree', 'prose']","['YYXXY', 'YYYYG', 'GGGGG']","[33, 1, 1]"
774,3,"['reais', 'clank', 'thank']","['XXGXX', 'XXGGG', 'GGGGG']","[33, 1, 1]"
775,5,"['reais', 'booty', 'dolly', 'foggy', 'poppy']","['XXXXX', 'XGYXG', 'XGXXG', 'XGXXG', 'GGGGG']","[168, 16, 3, 1, 1]"
776,3,"['reais', 'emcee', 'budge']","['XYXXX', 'YXXYG', 'GGGGG']","[121, 28, 28]"
777,5,"['reais', 'drier', 'finer', 'fixer', 'fiber']","['YYXYX', 'XYYGG', 'GGXGG', 'GGXGG', 'GGGGG']","[53, 16, 3, 2, 2]"
778,4,"['reais', 'booty', 'dolly', 'moldy']","['XXXXX', 'XGYXG', 'YGGYG', 'GGGGG']","[168, 16, 1, 1]"
779,4,"['reais', 'booty', 'dolly', 'dowdy']","['XXXXX', 'XGYXG', 'GGXXG', 'GGGGG']","[168, 16, 3, 3]"
780,4,"['reais', 'emcee', 'dowel', 'kneel']","['XYXXX', 'YXXGY', 'XXXGG', 'GGGGG']","[121, 29, 1, 1]"
781,4,"['reais', 'drama', 'crack', 'track']","['YXGXX', 'XGGXY', 'YGGGG', 'GGGGG']","[44, 20, 2, 2]"
782,4,"['reais', 'canal', 'catty', 'caddy']","['XXYXX', 'GGXYX', 'GGXXG', 'GGGGG']","[150, 5, 2, 2]"
783,4,"['reais', 'emcee', 'dwell', 'quell']","['XYXXX', 'YXXYY', 'XXGGG', 'GGGGG']","[121, 7, 1, 1]"
784,3,"['reais', 'booty', 'dumpy']","['XXXXX', 'XXXXG', 'GGGGG']","[168, 23, 23]"
785,7,"['reais', 'rarer', 'rarer', 'eater', 'gayer', 'paper', 'paler']","['YYYXX', 'YGYGG', 'YGYGG', 'YGXGG', 'XGXGG', 'GGYGG', 'GGGGG']","[57, 24, 24, 15, 8, 1, 1]"
786,4,"['reais', 'spree', 'store', 'swore']","['YYXXY', 'GXYYG', 'GXGGG', 'GGGGG']","[33, 5, 4, 4]"
787,2,"['reais', 'rebar']","['GGYXX', 'GGGGG']","[8, 8]"
788,4,"['reais', 'sassy', 'squat', 'scuba']","['XXYXY', 'GYYYX', 'GXGYX', 'GGGGG']","[37, 6, 1, 1]"
789,4,"['reais', 'sassy', 'squat', 'splat']","['XXYXY', 'GYYYX', 'GXXGG', 'GGGGG']","[37, 6, 1, 1]"
790,4,"['reais', 'freer', 'foyer', 'flyer']","['YYXXX', 'GYYGG', 'GXGGG', 'GGGGG']","[108, 2, 1, 1]"
791,5,"['reais', 'error', 'worry', 'corny', 'horny']","['YXXXX', 'XYGYY', 'XGGYG', 'XGGGG', 'GGGGG']","[103, 16, 3, 1, 1]"
792,4,"['reais', 'sassy', 'nasal', 'mason']","['XXYXY', 'YGGYX', 'YGGYX', 'GGGGG']","[37, 4, 1, 1]"
793,5,"['reais', 'icily', 'thing', 'going', 'doing']","['XXXYX', 'YXGXX', 'XXGGG', 'YGGGG', 'GGGGG']","[118, 13, 3, 1, 1]"
794,5,"['reais', 'emcee', 'budge', 'phone', 'ozone']","['XYXXX', 'YXXYG', 'XXXXG', 'XXGGG', 'GGGGG']","[121, 28, 3, 1, 1]"
795,5,"['reais', 'canal', 'alloy', 'apply', 'amply']","['XXYXX', 'XYXYY', 'GYYXG', 'GYGGG', 'GGGGG']","[150, 14, 3, 1, 1]"
796,3,"['reais', 'array', 'molar']","['YXYXX', 'YYYGX', 'GGGGG']","[60, 3, 3]"
797,5,"['reais', 'drama', 'quart', 'wharf', 'ovary']","['YXGXX', 'XYGXY', 'XXGGX', 'XXGGX', 'GGGGG']","[44, 6, 2, 1, 1]"
798,4,"['reais', 'sense', 'testy', 'beset']","['XGXXY', 'YGXYY', 'YGGYX', 'GGGGG']","[15, 5, 1, 1]"
799,4,"['reais', 'emcee', 'budge', 'queue']","['XYXXX', 'YXXYG', 'XGXXG', 'GGGGG']","[121, 28, 3, 3]"
800,5,"['reais', 'icily', 'click', 'cling', 'cliff']","['XXXYX', 'YYGYX', 'GGGYX', 'GGGXX', 'GGGGG']","[118, 6, 3, 2, 2]"
801,4,"['reais', 'mania', 'maxim', 'magic']","['XXYGX', 'GGXGY', 'GGXGY', 'GGGGG']","[24, 2, 1, 1]"
802,4,"['reais', 'freer', 'erode', 'truce']","['YYXXX', 'XGYYY', 'YGXXG', 'GGGGG']","[108, 19, 3, 3]"
803,3,"['reais', 'short', 'sport']","['YXXXY', 'GXGGG', 'GGGGG']","[32, 2, 2]"
804,5,"['reais', 'prior', 'brink', 'frill', 'fritz']","['YXXYX', 'XGGXY', 'XGGXX', 'GGGXX', 'GGGGG']","[41, 16, 6, 1, 1]"
805,3,"['reais', 'niece', 'edict']","['XYXYX', 'XYYGY', 'GGGGG']","[74, 2, 2]"
806,3,"['reais', 'prior', 'twirl']","['YXXYX', 'XYGXY', 'GGGGG']","[41, 5, 5]"
807,3,"['reais', 'serve', 'verse']","['YGXXY', 'YGGYG', 'GGGGG']","[7, 1, 1]"
808,3,"['reais', 'clank', 'llama']","['XXGXX', 'XGGXX', 'GGGGG']","[33, 2, 2]"
809,3,"['reais', 'eagle', 'eaten']","['XYYXX', 'GGXXY', 'GGGGG']","[90, 1, 1]"
810,3,"['reais', 'rarer', 'range']","['GYYXX', 'GGYYY', 'GGGGG']","[5, 1, 1]"
811,4,"['reais', 'sissy', 'hoist', 'whisk']","['XXXYY', 'YYYGX', 'YXGGX', 'GGGGG']","[53, 6, 1, 1]"
812,4,"['reais', 'emcee', 'dowel', 'hovel']","['XYXXX', 'YXXGY', 'XGXGG', 'GGGGG']","[121, 29, 3, 3]"
813,3,"['reais', 'rebar', 'rehab']","['GGYXX', 'GGYGY', 'GGGGG']","[8, 1, 1]"
814,3,"['reais', 'canal', 'macaw']","['XXYXX', 'YGXGX', 'GGGGG']","[150, 1, 1]"
815,3,"['reais', 'saint', 'sigma']","['XXYYY', 'GYYXX', 'GGGGG']","[5, 1, 1]"
816,4,"['reais', 'slosh', 'stoop', 'spout']","['XXXXY', 'GXGYX', 'GYGYY', 'GGGGG']","[89, 21, 1, 1]"
817,3,"['reais', 'merry', 'verve']","['YGXXX', 'XGGYX', 'GGGGG']","[34, 7, 7]"
818,3,"['reais', 'sissy', 'sushi']","['XXXYY', 'GYGYX', 'GGGGG']","[53, 1, 1]"
819,3,"['reais', 'icily', 'dying']","['XXXYX', 'YXGXY', 'GGGGG']","[118, 3, 3]"
820,3,"['reais', 'belie', 'fetid']","['XGXGX', 'XGXGY', 'GGGGG']","[11, 4, 4]"
821,4,"['reais', 'train', 'drain', 'brain']","['YXGGX', 'XGGGG', 'XGGGG', 'GGGGG']","[11, 3, 2, 2]"
822,5,"['reais', 'booty', 'bully', 'buggy', 'buddy']","['XXXXX', 'GXXXG', 'GGXXG', 'GGXXG', 'GGGGG']","[168, 5, 3, 2, 2]"
823,4,"['reais', 'booty', 'hutch', 'thump']","['XXXXX', 'XXXYX', 'YYYXY', 'GGGGG']","[168, 4, 1, 1]"
824,4,"['reais', 'sissy', 'stint', 'scion']","['XXXYY', 'GYYYX', 'GXGYX', 'GGGGG']","[53, 23, 2, 2]"
825,4,"['reais', 'canal', 'canny', 'candy']","['XXYXX', 'GGGYX', 'GGGYG', 'GGGGG']","[150, 3, 1, 1]"
826,5,"['reais', 'error', 'gourd', 'fjord', 'chord']","['YXXXX', 'XYYYY', 'XYXGG', 'XXGGG', 'GGGGG']","[103, 9, 2, 1, 1]"
827,2,"['reais', 'basin']","['XXYGY', 'GGGGG']","[4, 4]"
828,4,"['reais', 'array', 'karma', 'march']","['YXYXX', 'YYGYX', 'XGGYY', 'GGGGG']","[60, 8, 1, 1]"
829,4,"['reais', 'error', 'crown', 'crowd']","['YXXXX', 'XGYYY', 'GGGGX', 'GGGGG']","[103, 25, 1, 1]"
830,5,"['reais', 'array', 'armor', 'ardor', 'arbor']","['YXYXX', 'GGYYX', 'GGXGG', 'GGXGG', 'GGGGG']","[60, 4, 2, 1, 1]"
831,5,"['reais', 'canal', 'tally', 'badly', 'gayly']","['XXYXX', 'XGXYY', 'XGYGG', 'XGXGG', 'GGGGG']","[150, 10, 3, 1, 1]"
832,4,"['reais', 'slosh', 'musty', 'musky']","['XXXXY', 'YXXYX', 'GGGXG', 'GGGGG']","[89, 5, 1, 1]"
833,2,"['reais', 'stain']","['XXGGY', 'GGGGG']","[4, 4]"
834,4,"['reais', 'canal', 'tally', 'dally']","['XXYXX', 'XGXYY', 'XGGGG', 'GGGGG']","[150, 10, 1, 1]"
835,3,"['reais', 'chess', 'bless']","['XYXXG', 'XXGGG', 'GGGGG']","[4, 2, 2]"
836,5,"['reais', 'drama', 'crack', 'brawn', 'bravo']","['YXGXX', 'XGGXY', 'XGGXX', 'GGGXX', 'GGGGG']","[44, 20, 10, 1, 1]"
837,5,"['reais', 'slosh', 'stunk', 'stunt', 'stung']","['XXXXY', 'GXXYX', 'GGGGX', 'GGGGY', 'GGGGG']","[89, 13, 2, 1, 1]"
838,3,"['reais', 'niece', 'title']","['XYXYX', 'XGYXG', 'GGGGG']","[74, 10, 10]"
839,4,"['reais', 'roger', 'ruder', 'ruler']","['GYXXX', 'GXXGG', 'GGXGG', 'GGGGG']","[11, 2, 1, 1]"
840,4,"['reais', 'sissy', 'midst', 'kiosk']","['XXXYY', 'YGYGX', 'XGXGX', 'GGGGG']","[53, 2, 1, 1]"
841,4,"['reais', 'booty', 'blood', 'blond']","['XXXXX', 'GYGXX', 'GGGYG', 'GGGGG']","[168, 5, 1, 1]"
842,3,"['reais', 'niece', 'ennui']","['XYXYX', 'YYYXY', 'GGGGG']","[74, 5, 5]"
