steps,words,feedback,ncands
4,"['tores', 'capon', 'valor', 'favor']","['XYYXX', 'XGXGX', 'YGXGG', 'GGGGG']","[74, 6, 1, 1]"
3,"['tores', 'nival', 'abbey']","['XXXGX', 'XXXYX', 'GGGGG']","[55, 3, 3]"
3,"['tores', 'linch', 'tangy']","['GXXXX', 'XXGXX', 'GGGGG']","[28, 1, 1]"
3,"['tores', 'plica', 'panic']","['XXXXX', 'GXYYY', 'GGGGG']","[246, 1, 1]"
2,"['tores', 'solar']","['XGYXY', 'GGGGG']","[2, 2]"
3,"['tores', 'share', 'shire']","['XXYYY', 'GGXGG', 'GGGGG']","[18, 1, 1]"
5,"['tores', 'capon', 'group', 'prowl', 'proxy']","['XYYXX', 'XXYYX', 'XGGXY', 'GGGXX', 'GGGGG']","[74, 5, 2, 1, 1]"
3,"['tores', 'bumph', 'point']","['YGXXX', 'XXXYX', 'GGGGG']","[21, 1, 1]"
3,"['tores', 'motor', 'robot']","['YGYXX', 'XGYGY', 'GGGGG']","[4, 1, 1]"
4,"['tores', 'cairn', 'brick', 'prick']","['XXYXX', 'YXGYX', 'XGGGG', 'GGGGG']","[97, 2, 1, 1]"
5,"['tores', 'glace', 'fence', 'mince', 'wince']","['XXXYX', 'XXXGG', 'XYGGG', 'XGGGG', 'GGGGG']","[196, 10, 3, 1, 1]"
4,"['tores', 'cairn', 'crick', 'crimp']","['XXYXX', 'GXGYX', 'GGGYX', 'GGGGG']","[97, 2, 1, 1]"
3,"['tores', 'blain', 'knoll']","['XYXXX', 'XYXXY', 'GGGGG']","[66, 1, 1]"
