word,cares_doily,cares_pouty,cares_poind,cares_gouty,cares_noily,cares_point,cares_doilt,cares_piony,cares_bound,cares_pound,bares_doily,bares_pouty,bares_poind,bares_gouty,bares_noily,bares_point,bares_doilt,bares_piony,bares_could,bares_colin,pares_doily,pares_gouty,pares_noily,pares_doilt,pares_bound,pares_could,pares_colin,pares_count,pares_boult,pares_boink,tares_doily,tares_poind,tares_noily,tares_piony,tares_bound,tares_could,tares_colin,tares_pound,tares_boink,tares_mound,cores_laity,cores_daily,cores_gaily,cores_haily,cores_paint,cores_bialy,cores_daint,cores_baith,cores_faint,cores_gaudy,bores_laity,bores_daily,bores_gaily,bores_haily,bores_canid,bores_calid,bores_paint,bores_daint,bores_cauld,bores_faint,mares_doily,mares_pouty,mares_poind,mares_gouty,mares_noily,mares_point,mares_doilt,mares_piony,mares_bound,mares_could,pores_laity,pores_daily,pores_gaily,pores_haily,pores_canid,pores_calid,pores_bialy,pores_daint,pores_baith,pores_cauld,canes_doily,canes_roily,canes_pouty,canes_gouty,canes_loury,canes_doilt,canes_bourd,canes_boult,canes_poult,canes_roupy,dares_pouty,dares_gouty,dares_noily,dares_point,dares_piony,dares_colin,dares_count,dares_boult,dares_poult,dares_boink
steel,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,3,4,4,3,3,4,3,3,4,4,3,4,3,4,3,4,3,4,4,4,3,4,4,4,3,4,4,3,4,4,3,4,4,4,3,4,4,3,4,3,4,3,4,4,4,4,4,4,4,4,3,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,4,3,3,4,4,4,4,3,3,3,3,3,3,4
halve,4,5,5,5,4,5,4,6,5,5,5,7,5,6,5,6,5,5,4,4,5,6,5,5,6,4,4,5,5,6,5,6,5,6,5,4,4,6,6,5,5,4,4,3,5,5,5,4,5,6,6,5,4,3,4,4,6,5,4,5,5,6,6,6,5,6,5,6,6,4,5,5,5,3,5,4,6,6,5,4,4,4,5,5,4,4,5,4,4,6,6,6,5,6,6,4,5,5,5,5
buyer,5,3,5,3,5,6,5,5,3,5,3,3,4,3,3,4,4,3,3,4,5,3,6,5,3,4,6,6,3,4,5,5,5,5,3,5,6,5,4,6,5,5,5,5,6,3,5,4,4,3,3,3,3,3,4,4,4,4,3,4,5,3,5,3,6,5,6,5,3,4,5,5,5,6,5,5,3,5,4,4,5,5,4,3,3,5,3,3,6,3,3,3,5,5,5,5,5,3,4,4
vinyl,4,4,4,4,3,4,4,3,4,4,4,4,4,4,3,4,5,3,4,4,4,4,3,5,4,4,4,4,5,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,3,3,3,3,3,4,4,4,4,3,4,4,3,4,3,4,4,5,5,4
utile,4,4,5,4,5,5,4,6,5,4,5,4,5,4,6,4,4,6,4,5,5,4,6,4,5,4,5,4,4,6,3,4,3,5,4,4,4,4,4,4,4,4,6,5,5,5,5,4,5,5,4,5,7,5,5,5,4,4,4,4,5,4,5,4,6,4,4,7,4,4,4,5,7,5,5,5,6,5,4,4,4,5,4,4,4,4,5,4,4,5,4,4,5,5,5,5,4,4,4,5
smell,5,5,6,6,5,6,6,6,7,6,5,5,6,6,5,6,6,6,7,7,4,5,4,4,6,6,6,6,5,6,6,6,5,6,7,6,5,6,6,4,5,5,5,4,6,5,7,5,6,7,5,5,5,4,7,7,6,6,7,6,3,4,4,4,3,4,3,3,4,3,4,4,4,4,6,6,4,6,5,6,5,5,6,6,7,6,7,5,5,6,6,7,5,6,6,7,7,6,5,6
adage,4,5,5,3,6,7,5,6,5,4,4,5,5,4,5,6,4,6,4,5,5,5,5,5,5,4,5,6,5,5,4,5,6,6,5,4,5,5,5,5,5,4,4,5,7,5,5,5,5,4,5,4,4,5,5,4,6,5,4,6,4,5,5,5,5,5,5,6,5,4,4,5,5,5,5,4,5,4,6,4,4,6,6,5,4,4,5,5,5,6,5,3,5,4,5,5,5,5,5,5
worry,5,4,4,3,5,3,4,4,4,4,5,4,4,4,5,3,5,4,5,5,6,4,5,5,4,5,5,3,5,5,6,3,5,4,3,4,5,3,3,5,5,5,5,5,3,5,3,3,3,4,5,5,5,5,4,6,3,3,5,3,5,4,4,4,5,4,5,4,5,5,5,6,6,5,4,5,5,3,3,5,5,6,6,6,4,5,5,5,5,3,4,4,6,3,4,5,3,5,5,4
tasty,6,4,5,4,5,3,3,5,5,5,6,4,5,4,5,3,3,5,6,5,6,4,5,3,5,6,5,3,3,5,3,3,3,3,4,4,3,4,3,4,4,6,6,6,3,6,4,5,4,6,4,6,6,6,5,6,3,4,6,4,6,4,5,4,5,3,3,5,5,6,4,6,6,5,5,6,6,3,4,6,5,5,3,3,5,3,5,3,3,5,4,4,5,3,5,5,3,3,3,5
local,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,3,4,3,3,3,4,3,3,4,3,3,3,3,4,3,4,3,4,4,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,4,3,4,3,4,4,4,3,4,3,4,4,3,4,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,3,3,3,3,4
trade,4,4,4,4,5,3,3,7,4,4,4,4,4,4,5,4,3,5,4,4,4,4,7,3,4,4,7,4,4,5,3,3,3,4,3,3,3,3,3,3,4,4,6,5,3,5,3,4,4,3,4,4,5,5,4,4,4,3,4,4,4,4,4,4,5,4,3,6,4,4,4,4,5,5,4,4,5,3,4,4,4,5,4,4,5,3,4,4,4,7,3,3,4,3,4,4,3,3,3,4
finch,4,3,3,3,3,3,4,3,3,3,4,4,6,4,4,5,5,4,5,3,4,4,4,4,5,4,3,3,4,6,4,5,5,4,4,4,3,4,5,4,4,4,4,4,3,4,3,3,3,4,5,4,5,4,3,5,5,5,5,4,5,4,6,4,4,5,4,4,6,4,4,4,4,4,3,5,3,5,3,4,3,3,3,3,3,3,4,3,3,3,4,4,5,5,4,3,3,4,4,6
ashen,5,4,3,5,4,3,4,3,4,3,5,4,3,5,4,3,4,3,5,4,5,4,3,5,3,5,3,3,4,3,4,3,4,3,4,4,4,3,4,4,5,5,4,3,3,5,4,3,4,5,5,5,4,3,4,5,3,4,5,4,5,4,3,5,4,3,4,3,4,5,4,5,4,3,3,5,4,3,3,5,4,4,3,4,4,4,4,4,3,3,4,4,4,3,3,4,4,4,5,4
modal,3,5,4,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,5,3,4,5,3,4,4,5,4,4,5,3,4,4,4,4,3,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,3,5,5,4,3,4,4,4,4,3,4,3,4,3,4,3,4,3,3,4,3,5,5,4,4,5,4,4,4,3,4,4,4,4,3,4,5,5,4,4,4,3,4,4,3,4,3,3,4
gaunt,5,4,5,3,5,5,3,5,4,4,5,4,5,3,5,5,3,5,3,5,5,3,5,3,4,3,5,4,4,5,4,4,4,4,4,4,5,4,5,4,5,5,4,4,5,5,4,4,5,3,5,5,4,4,5,4,5,4,3,5,5,4,5,3,5,5,4,5,4,4,5,5,5,4,5,4,5,4,4,3,5,5,4,3,4,4,4,4,4,4,4,3,5,4,5,5,4,4,4,5
clove,4,5,4,5,3,4,4,4,4,4,5,5,4,4,4,4,4,3,4,3,5,5,4,4,3,4,3,4,3,5,4,5,4,3,4,4,3,5,5,5,4,4,4,4,4,4,4,4,4,5,3,5,5,5,4,4,4,5,4,4,5,6,4,6,4,4,4,4,5,4,3,5,5,5,4,4,5,5,5,4,3,3,5,5,3,3,4,3,3,4,6,6,4,5,3,3,4,3,3,5
enact,5,4,3,4,4,3,4,4,4,3,4,4,4,4,5,3,4,4,5,3,4,4,5,4,5,5,3,3,4,4,4,4,4,4,4,4,3,4,4,4,4,5,5,6,3,5,3,4,3,5,4,4,4,4,4,5,3,3,5,3,5,4,4,4,5,3,4,4,4,5,4,4,4,4,3,5,5,3,4,5,3,4,3,3,4,3,4,3,3,4,4,4,5,3,4,3,3,4,4,4
adorn,4,4,3,4,4,4,4,3,3,3,3,5,3,5,5,4,4,4,4,4,4,5,5,4,3,4,4,4,5,4,4,3,4,4,3,4,4,3,4,3,4,4,5,5,4,4,3,4,4,4,5,3,5,5,3,4,4,3,4,4,4,5,3,5,5,4,4,4,3,4,5,4,5,5,3,4,4,3,5,4,3,4,4,4,3,3,3,4,4,4,4,4,3,3,3,3,3,3,4,3
roast,4,3,4,3,4,3,3,4,4,4,4,3,4,3,4,3,3,4,4,4,4,3,4,3,4,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,4,3,4,4,4,4,4,3,3,4,3,4,3,4,3,4,3,3,4,4,4,3,4,4,4,4,4,3,3,3,4,5,3,5,5,4,4,4,4,4,3,3,3,4,3,4,4,3,3,3,4
speck,4,4,3,4,3,3,4,3,4,3,5,5,4,6,5,4,5,4,3,3,4,5,4,4,4,3,3,4,4,3,5,4,4,4,5,3,3,4,3,5,4,4,4,4,3,4,3,4,3,3,5,5,4,5,3,4,4,5,3,5,5,5,4,6,5,4,5,4,5,3,4,4,4,4,3,3,4,4,4,3,4,3,4,4,3,4,4,4,4,3,4,5,5,4,4,3,4,4,4,3
sheik,5,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,3,5,4,4,4,4,5,3,4,4,3,4,4,4,4,4,4,3,4,3,4,4,5,5,4,4,5,4,4,4,5,5,5,5,4,3,4,4,4,5,4,5,5,4,5,4,4,4,4,5,5,4,5,5,4,3,4,5,4,4,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3
missy,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
grunt,4,4,4,3,4,4,3,5,4,4,4,4,4,3,4,3,3,4,3,4,5,3,5,4,4,4,5,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,3,3,4,4,4,4,4,3,4,4,3,4,4,3,3,3,3,3,5,4,5,3,5,4,3,5,4,4,5,5,3,5,5,4,4,4,4,4,4,4,4,3,4,4,4,3,4,5,4,3,4,4,5,4,4,3,4,3
snoop,5,4,3,4,4,3,4,3,4,3,5,4,3,4,4,3,4,3,5,4,4,4,3,4,3,4,3,3,3,3,4,3,3,3,4,4,4,3,4,4,4,5,5,4,3,5,4,3,4,5,4,5,4,4,5,5,3,4,5,4,4,4,3,4,4,3,4,3,4,5,4,4,4,4,3,4,4,3,5,4,4,4,3,4,4,4,4,4,3,4,4,4,4,3,3,4,4,4,3,4
party,4,3,4,3,5,3,4,3,3,4,4,3,4,3,4,3,4,3,4,3,3,3,3,3,4,4,4,3,3,4,3,3,3,3,4,3,3,3,4,4,3,4,5,4,3,4,4,3,4,4,3,4,5,4,3,3,3,4,4,4,5,3,4,3,5,3,4,3,3,3,3,3,3,3,4,4,3,3,3,4,4,5,3,4,4,4,4,4,3,3,3,3,4,3,3,4,4,4,3,3
touch,4,3,4,3,4,4,4,4,3,3,4,4,5,4,4,4,4,4,3,4,4,4,4,4,4,3,4,3,4,5,3,4,3,3,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,5,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,4,3,3,3,3,4,4,4,4,4,4,3,4,4,5
mafia,5,4,4,4,4,4,4,4,4,5,4,4,4,4,5,4,4,3,4,3,4,4,3,4,4,6,3,4,4,4,4,4,5,3,4,4,4,4,4,5,4,5,4,4,4,5,4,5,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,5,4,4,4,4,4,3,4,4,4,4,6,4,4,4,4,5,4,4,4,4,5,4,4,3,4,3,3,5,4,4,4
emcee,4,5,3,5,4,3,4,4,3,3,4,5,4,5,5,5,4,4,3,3,4,6,5,4,4,4,4,4,5,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,5,4,4,4,3,3,5,4,3,5,4,4,4,4,4,4,4,4,4,3,5,4,4,4,3,4,4,4,4,4,4,4,5,5,4,4,3,4,4,5,5,6,5,4,5,4,3,4,5,4
array,3,3,4,3,3,4,4,3,4,4,3,3,4,3,3,4,4,3,4,4,3,3,3,4,4,4,4,4,4,4,3,4,3,3,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,3,3,4,3,3,4,4,3,4,4,3,3,3,3,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,3,3,3,4,3,4,4,4,4,4
south,4,3,4,3,4,4,4,4,4,4,3,3,4,3,3,4,4,4,4,4,4,3,3,4,4,4,4,3,3,4,4,3,4,3,4,4,3,4,3,4,3,4,3,3,4,3,4,3,4,4,3,3,3,3,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,3,4,3,3,4,4,3,4,3,4,4,4,3,3,3,4,4,3,3,3,3,3,3,4,3,4,3,3,3,4
vapid,5,5,3,5,5,4,5,4,4,3,6,6,3,6,5,5,6,5,5,5,3,6,5,3,3,3,4,5,6,4,6,3,5,5,4,5,5,3,6,4,4,5,5,4,4,6,5,5,6,5,4,6,4,5,4,5,5,5,5,6,6,6,3,6,4,5,6,5,4,5,5,3,5,5,3,3,5,3,6,3,5,5,5,5,6,5,4,6,5,5,3,5,5,3,3,5,5,4,3,5
jelly,3,7,6,7,3,5,6,5,5,6,3,4,6,6,3,6,6,5,5,5,3,7,3,5,6,6,5,5,6,5,3,6,3,7,5,6,5,5,5,6,5,3,3,3,5,3,5,6,5,5,4,3,3,3,6,4,6,5,5,6,3,7,6,7,3,7,5,7,6,6,3,3,3,3,6,5,3,6,6,6,6,3,6,7,5,5,5,6,6,5,4,5,3,6,5,5,5,6,5,6
skulk,4,5,5,5,4,5,5,5,5,5,6,4,5,4,5,5,5,4,4,5,4,5,4,4,4,4,5,5,4,4,5,5,4,5,5,4,5,5,4,5,5,4,4,4,5,4,5,5,5,5,5,6,6,5,5,5,5,5,4,5,5,5,5,5,4,5,5,4,4,4,5,4,4,4,5,5,4,5,5,4,4,4,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,4,4
angst,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,5,4,4,4,4,4,4,5,4,3,4,4,4,4,4,4,3,4,4,3,4,3,4,4,4,4,3,4,3,4,3,4,4,4,4,4,5,4,3,3,5,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,5,4,4,3,5,5,4,4,4,3,4,3,4,3,3,4,4,4,4,3,4,5,3,4,4,4
tubal,6,4,5,5,5,4,3,4,4,4,4,3,4,3,4,3,3,4,4,4,5,5,5,3,4,5,4,4,3,4,3,4,3,4,3,3,3,3,3,3,4,6,5,5,4,4,4,3,4,4,3,4,4,4,4,4,3,3,4,3,6,4,5,4,5,4,3,4,3,5,4,5,4,5,5,4,4,4,3,5,5,5,4,4,5,4,4,3,4,4,5,5,5,4,6,5,4,3,3,4
lower,3,4,4,5,3,4,3,4,5,4,3,4,4,5,3,4,3,4,3,3,3,4,3,3,4,3,3,4,3,4,3,4,3,4,5,3,3,4,5,5,3,3,3,3,4,3,5,5,5,5,3,3,3,3,5,3,4,5,3,5,3,4,4,5,3,4,3,4,5,3,3,3,3,3,4,3,3,4,4,3,4,4,5,6,3,4,5,4,4,5,4,5,3,4,4,3,5,3,3,5
crest,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,3,3,4,3,3,4,4,4,3,4,3,3,3,4,4,3,4,3,3,4,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,4,4,4,3,4,3,3,4,4,3,3,4,4,4,3,3,4,3,3,3,4,4,3,3,3,3,3,3,3,3,4,4,4,3,4,3,3,4,4,4
sweat,6,4,5,4,5,4,4,5,5,5,6,4,5,4,5,4,4,5,6,5,5,4,5,4,5,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,6,5,5,4,5,4,4,4,5,4,6,5,5,5,6,4,4,6,4,5,4,5,4,5,4,4,5,5,5,4,5,5,5,5,5,5,4,4,5,6,5,4,4,5,4,5,4,4,5,4,4,5,4,5,6,4,4,4,5
cyber,3,3,4,3,3,4,4,3,3,4,3,3,4,3,3,4,5,3,3,3,4,4,4,4,5,4,4,5,5,4,5,4,4,4,5,4,4,5,4,5,3,3,3,3,4,3,4,3,4,3,3,3,3,3,3,3,4,4,3,4,5,4,5,4,4,5,6,4,5,4,4,4,4,4,4,4,3,4,4,4,3,3,3,3,3,5,3,3,4,3,4,5,5,4,4,4,4,5,5,4
adore,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3
tardy,5,4,5,4,6,5,3,6,6,5,5,4,5,4,6,5,3,5,6,5,5,4,6,3,6,5,6,5,5,5,3,3,4,4,3,3,4,3,4,3,4,5,6,5,5,6,3,4,5,5,4,5,6,5,5,5,5,3,6,5,4,4,4,4,5,5,3,5,5,5,4,5,6,5,5,5,6,3,5,5,6,7,5,5,6,3,6,5,5,6,3,3,5,3,5,5,3,3,3,5
swami,5,5,5,5,4,4,4,4,5,5,4,5,5,5,4,4,4,4,6,4,5,5,4,4,5,5,4,5,4,5,4,4,4,4,5,4,4,5,4,5,4,5,4,4,4,4,4,4,4,5,4,4,4,4,5,4,4,4,6,4,4,4,4,5,4,4,4,4,5,4,4,5,5,5,4,4,4,4,4,5,4,4,5,5,5,4,5,4,5,5,5,5,4,4,4,4,4,5,5,5
notch,4,3,3,3,3,3,3,4,4,4,5,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,3,3,5,4,4,4,3,4,4,3,3,4,4,4,3,4,4,5,3,5,3,3,3,4,4,5,5,5,3,5,4,4,4,4,5,3,4,4,3,4,5,4,4,4,3,5,5,5,3,4,5,4,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,5,5,5
groom,4,4,3,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,5,3,4,4,4,4,4,5,5,4,4,4,5,5,4,4,4,5,5,4,4,4,4,4,5,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,5,4,5,4,4,5,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4
roach,3,3,3,3,3,3,3,4,3,3,4,4,4,4,5,4,4,5,3,3,4,5,5,4,4,3,3,3,4,5,4,5,5,5,4,3,3,5,5,5,3,3,3,3,3,3,3,3,3,3,5,4,4,3,3,3,4,4,3,4,4,5,5,5,5,5,4,5,4,3,5,4,5,3,3,3,3,5,3,3,4,3,4,4,3,4,3,3,4,3,5,5,4,5,5,3,3,4,4,5
hitch,8,9,7,10,9,9,9,8,7,7,7,8,6,9,8,8,8,7,7,8,7,9,8,8,7,7,8,9,8,7,8,7,9,8,7,8,9,7,8,7,10,8,9,3,9,8,9,8,9,8,9,7,8,4,7,7,8,8,7,8,7,8,7,9,8,8,8,7,7,8,8,7,8,4,7,7,7,8,7,7,8,9,9,10,9,9,7,9,9,8,8,9,8,8,7,8,9,8,8,7
young,3,3,4,3,4,4,4,3,4,4,4,3,4,3,4,4,4,3,4,4,3,3,4,4,4,4,4,4,4,5,4,4,3,3,3,4,4,3,4,3,4,3,3,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,3,4,3,4,4,4,3,4,4,4,3,3,3,4,4,3,4,4,4,4,4,3,3,3,4,4,4,4,3,3,3,4,4,3,4,3,4,4,4
align,4,5,4,4,3,4,4,4,5,5,4,5,4,4,3,4,5,4,5,4,4,4,3,4,4,4,4,5,5,4,4,4,3,4,4,5,4,4,5,4,4,4,3,4,4,4,3,4,3,4,4,4,3,4,4,4,4,5,5,5,4,5,3,4,3,4,5,4,4,5,4,4,3,4,4,4,4,4,4,4,3,3,4,4,4,3,4,4,4,4,5,4,3,4,4,4,5,5,4,5
ready,3,3,4,3,4,4,4,4,4,4,3,3,4,3,4,4,4,4,4,4,3,3,4,4,4,4,5,4,4,4,3,4,3,3,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,3,4,4,4,4,5,4,4,4,4,3,3,3,3,4,4,4,4,5,4,3,3,4,4,4,4,4,4,4,3,3,3,3,4,3,4,4,4,4,4
frond,5,5,3,4,5,3,5,3,3,3,5,5,3,4,5,5,5,5,4,5,5,4,5,5,3,3,3,4,6,4,5,3,5,4,3,3,4,3,5,3,5,5,5,5,3,5,3,5,3,5,5,5,6,6,3,3,5,3,4,3,5,4,3,4,5,4,5,3,3,3,5,5,6,6,3,3,6,3,5,3,3,5,4,4,4,3,3,6,5,5,3,3,3,3,3,3,3,4,3,3
strap,5,3,4,4,5,3,5,4,5,4,5,3,5,4,6,3,5,4,5,5,4,3,4,3,5,4,4,3,3,5,4,3,4,3,5,5,5,3,5,5,4,5,5,5,3,5,5,5,5,4,4,5,5,6,5,5,3,5,5,5,5,3,5,4,5,3,5,4,5,5,3,4,4,4,4,4,4,3,3,4,5,5,4,5,3,6,5,6,4,4,3,4,5,3,4,5,5,5,3,7
puree,4,4,3,4,4,4,4,4,5,3,5,4,3,5,5,4,4,4,3,4,3,4,4,3,3,3,4,4,4,4,4,3,5,4,5,3,4,3,5,4,4,4,4,4,4,4,4,5,5,6,5,5,5,5,5,5,4,4,3,5,5,4,3,5,4,4,4,4,5,3,4,3,4,4,3,3,4,3,4,3,6,6,4,4,5,5,5,4,4,5,3,5,5,3,3,4,5,4,3,4
realm,3,4,4,4,3,5,3,5,4,4,3,5,4,5,3,5,3,4,3,4,3,5,3,3,4,3,4,5,3,5,3,5,3,5,5,3,4,5,5,4,4,3,3,3,5,3,4,4,5,4,4,3,3,3,4,4,5,4,3,5,3,4,4,4,3,4,3,4,4,3,4,3,3,3,4,4,3,5,5,3,4,3,4,4,4,4,5,4,4,5,5,5,3,5,4,4,4,3,3,5
venue,5,5,4,5,5,4,5,4,4,4,5,5,5,5,6,4,5,5,4,5,5,5,5,5,4,4,5,4,5,5,5,5,5,5,4,4,5,4,5,4,5,5,4,4,4,5,4,5,4,4,5,5,4,5,5,5,4,5,4,5,5,5,5,4,6,5,5,5,3,4,4,5,5,4,5,5,5,5,5,4,5,5,4,3,3,5,4,3,4,4,4,4,6,5,5,5,4,4,4,5
swarm,5,4,4,4,4,3,4,4,5,4,6,4,4,5,4,3,5,4,5,4,5,4,4,5,4,5,4,3,4,4,5,4,4,3,4,4,4,3,4,3,4,5,5,4,3,5,4,4,4,5,5,6,6,5,5,5,3,4,5,4,4,3,4,3,4,3,3,4,4,4,5,5,5,5,4,5,5,4,4,5,5,5,4,5,4,4,5,4,4,4,4,5,5,4,4,5,4,5,4,4
offer,5,5,5,5,5,5,5,7,5,5,6,6,6,6,6,6,5,8,5,5,6,6,6,5,6,5,5,5,6,6,5,5,5,7,5,5,4,5,5,5,5,5,6,4,5,6,4,5,3,5,6,6,7,4,5,5,6,5,5,3,6,6,6,6,6,6,5,7,6,5,6,6,7,4,5,5,7,5,5,5,4,5,5,5,5,4,5,4,4,6,5,5,5,5,7,4,4,5,5,5
seven,5,5,3,5,4,3,5,4,3,3,5,5,3,5,4,3,5,4,4,3,5,5,4,5,3,4,3,3,5,3,4,3,3,3,3,4,3,3,3,3,5,5,4,5,3,4,3,5,3,5,5,5,4,4,3,4,3,3,4,3,4,5,3,5,4,4,4,4,3,4,5,5,5,5,3,4,4,3,5,4,4,4,4,4,4,3,3,3,3,4,5,5,3,3,3,3,3,4,4,3
dryer,3,4,4,4,4,6,4,4,5,5,3,4,4,4,4,5,4,4,5,5,3,4,4,4,5,5,5,5,5,5,3,4,4,4,4,4,4,4,4,4,4,3,4,4,6,4,4,5,4,3,4,3,4,4,4,5,5,4,5,4,3,4,4,4,4,5,4,4,5,5,4,3,4,4,4,5,4,4,5,5,3,4,4,4,4,5,5,4,5,4,3,3,3,4,3,4,4,4,4,4
diary,3,4,3,4,3,5,3,3,4,4,3,4,3,4,3,5,3,3,4,4,3,4,3,3,4,4,4,5,5,5,3,3,3,3,5,5,4,5,5,4,3,3,3,3,5,3,3,5,5,3,3,3,3,3,3,3,5,3,4,5,3,4,3,4,3,4,3,3,4,4,3,3,3,3,3,3,3,3,5,4,3,3,4,4,4,3,4,5,5,4,3,3,3,3,3,3,4,4,4,3
dryly,3,4,4,4,4,5,3,5,4,4,3,4,4,4,4,4,3,5,4,5,3,4,4,3,4,4,5,4,4,5,3,4,4,5,4,4,4,4,4,4,4,3,4,4,5,4,4,4,5,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,4,4,3,5,4,4,4,3,4,4,4,3,4,4,4,4,4,5,5,4,3,4,4,4,4,5,4,4,3,4,4,3,4,4,4,4
drank,6,6,3,4,6,5,6,6,3,3,4,6,3,4,6,5,3,6,5,7,4,6,6,3,3,5,6,5,5,5,3,3,6,5,3,5,5,3,6,3,7,6,6,6,5,6,3,4,4,4,6,4,7,7,3,6,5,3,5,5,4,5,3,7,6,5,3,6,3,5,6,4,6,6,3,6,6,3,4,5,3,6,6,7,6,3,4,7,6,6,4,4,3,3,3,3,3,4,4,3
acrid,3,3,3,3,4,4,3,4,3,3,3,4,3,4,5,5,3,5,3,4,3,4,6,3,4,3,4,3,4,5,3,3,5,6,4,3,4,4,5,4,4,3,4,4,4,4,3,4,4,3,5,3,5,6,3,3,5,3,3,5,3,5,3,4,5,5,3,5,4,3,6,3,6,7,3,3,7,3,5,3,3,4,5,5,5,3,3,5,5,5,4,4,3,3,3,3,3,4,4,3
heady,3,4,4,5,5,5,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,5,5,4,4,4,5,5,5,5,3,4,4,4,4,4,5,4,6,4,5,3,5,4,5,4,4,4,5,3,4,3,4,4,4,4,4,4,4,6,3,4,4,5,4,4,4,4,4,4,5,3,5,4,4,4,4,4,5,4,4,5,5,5,5,4,4,4,5,4,3,3,3,4,3,4,4,4,4,4
theta,5,4,5,4,4,4,4,5,5,5,5,4,5,4,5,4,4,5,5,5,4,4,4,4,5,5,5,4,4,5,3,3,3,4,3,3,3,3,4,4,4,5,5,3,4,5,4,3,4,5,4,5,5,4,5,5,4,4,5,4,5,5,5,4,5,4,4,5,5,5,4,4,4,3,5,5,4,4,3,5,5,4,4,4,4,4,5,4,4,5,5,5,5,4,5,5,4,4,4,5
junto,5,3,4,4,4,4,4,5,5,6,6,3,4,4,4,4,4,5,6,6,6,3,4,4,6,5,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,5,4,4,4,4,4,6,5,4,5,4,4,4,6,4,5,3,5,4,4,4,4,5,5,4,4,6,5,5,5,4,5,4,3,5,5,5,3,4,5,4,5,4,3,5,3,4,4,4,5,4,4,4,4,4
