steps,words,feedback,ncands
4,"['tores', 'clade', 'prune', 'bribe']","['XXYYX', 'XXXXG', 'XGXXG', 'GGGGG']","[93, 13, 2, 2]"
5,"['tores', 'stoop', 'stock', 'stony', 'stout']","['YYXXY', 'GGGYX', 'GGGXX', 'GGGXX', 'GGGGG']","[17, 4, 2, 1, 1]"
3,"['tores', 'binal', 'panel']","['XXXGX', 'XXGYG', 'GGGGG']","[55, 1, 1]"
3,"['tores', 'brass', 'crass']","['XXYXG', 'XGGGG', 'GGGGG']","[3, 2, 2]"
4,"['tores', 'gland', 'fleck', 'flume']","['XXXYX', 'XGXXX', 'GGYXX', 'GGGGG']","[196, 4, 1, 1]"
3,"['tores', 'align', 'offal']","['XYXXX', 'YYXXX', 'GGGGG']","[66, 1, 1]"
3,"['tores', 'parer', 'agree']","['XXGGX', 'XYGGY', 'GGGGG']","[6, 1, 1]"
2,"['tores', 'error']","['XYGYX', 'GGGGG']","[2, 2]"
4,"['tores', 'champ', 'brisk', 'swirl']","['XXYXY', 'XXXXX', 'XYGYX', 'GGGGG']","[26, 4, 1, 1]"
4,"['tores', 'clade', 'afire', 'argue']","['XXYYX', 'XXYXG', 'GXXYG', 'GGGGG']","[93, 4, 1, 1]"
3,"['tores', 'binal', 'bleed']","['XXXGX', 'GXXXY', 'GGGGG']","[55, 2, 2]"
3,"['tores', 'dealt', 'delta']","['YXXYX', 'GGYYY', 'GGGGG']","[69, 1, 1]"
4,"['tores', 'plica', 'click', 'flick']","['XXXXX', 'XGGGX', 'YGGGG', 'GGGGG']","[246, 2, 1, 1]"
3,"['tores', 'token', 'totem']","['GGXGX', 'GGXGX', 'GGGGG']","[3, 2, 2]"
3,"['tores', 'mower', 'wooer']","['XGYGX', 'XGYGG', 'GGGGG']","[19, 1, 1]"
3,"['tores', 'orbit', 'front']","['YYYXX', 'YGXXG', 'GGGGG']","[10, 2, 2]"
3,"['tores', 'scrum', 'shrub']","['XXGXY', 'GXGGX', 'GGGGG']","[12, 3, 3]"
3,"['tores', 'calmy', 'parry']","['XXGXX', 'XGXXG', 'GGGGG']","[29, 4, 4]"
3,"['tores', 'blond', 'biome']","['XYXYX', 'GXGXX', 'GGGGG']","[45, 1, 1]"
6,"['tores', 'binal', 'camel', 'gavel', 'hazel', 'lapel']","['XXXGX', 'XXXYG', 'XGXGG', 'XGXGG', 'XGXGG', 'GGGGG']","[55, 4, 3, 2, 1, 1]"
4,"['tores', 'stair', 'stark', 'start']","['YXYXY', 'GGGXY', 'GGGGX', 'GGGGG']","[12, 2, 1, 1]"
3,"['tores', 'eater', 'greet']","['YXYGX', 'YXYGY', 'GGGGG']","[15, 2, 2]"
7,"['tores', 'mower', 'rover', 'joker', 'boxer', 'foyer', 'goner']","['XGYGX', 'XGXGG', 'YGXGG', 'XGXGG', 'XGXGG', 'XGXGG', 'GGGGG']","[19, 10, 5, 3, 2, 1, 1]"
3,"['tores', 'woven', 'golem']","['XGXGX', 'XGXGX', 'GGGGG']","[19, 5, 5]"
6,"['tores', 'hiant', 'musty', 'dusty', 'gusty', 'lusty']","['YXXXY', 'XXXXY', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[58, 8, 3, 2, 1, 1]"
4,"['tores', 'glady', 'wooly', 'loopy']","['XGXXX', 'XYXXG', 'XGGYG', 'GGGGG']","[79, 9, 1, 1]"
3,"['tores', 'hoard', 'round']","['XGYXX', 'XGXYG', 'GGGGG']","[19, 1, 1]"
4,"['tores', 'haint', 'admit', 'audit']","['YXXXX', 'XYYXG', 'GYXGG', 'GGGGG']","[87, 4, 1, 1]"
4,"['tores', 'plica', 'build', 'lying']","['XXXXX', 'XYGXX', 'XXGYX', 'GGGGG']","[246, 4, 1, 1]"
3,"['tores', 'plica', 'gamma']","['XXXXX', 'XXXXG', 'GGGGG']","[246, 6, 6]"
4,"['tores', 'grand', 'valor', 'labor']","['XYYXX', 'XYYXX', 'XGYGG', 'GGGGG']","[74, 10, 1, 1]"
3,"['tores', 'sleet', 'islet']","['YXXGY', 'YYYGG', 'GGGGG']","[11, 1, 1]"
4,"['tores', 'plica', 'cumin', 'civic']","['XXXXX', 'XXYYX', 'GXXGX', 'GGGGG']","[246, 5, 1, 1]"
