steps,words,feedback,ncands
3,"['lores', 'rogue', 'rouge']","['XGYYX', 'GGYYG', 'GGGGG']","[3, 1, 1]"
4,"['lores', 'vairy', 'purge', 'perch']","['XXGYX', 'XXXYX', 'GXGXY', 'GGGGG']","[25, 5, 1, 1]"
4,"['lores', 'tragi', 'recut', 'retch']","['XXYYX', 'YYXXX', 'GGYXY', 'GGGGG']","[111, 6, 1, 1]"
4,"['lores', 'dropt', 'trove', 'wrote']","['XYYYX', 'XGGXY', 'YGGXG', 'GGGGG']","[24, 2, 1, 1]"
4,"['lores', 'acton', 'block', 'clock']","['YYXXX', 'XYXYX', 'XGGGG', 'GGGGG']","[39, 4, 2, 2]"
3,"['lores', 'blade', 'tilde']","['YXXYX', 'XYXGG', 'GGGGG']","[101, 1, 1]"
6,"['lores', 'prose', 'score', 'shore', 'snore', 'store']","['XYYYY', 'XYGYG', 'GXGGG', 'GXGGG', 'GXGGG', 'GGGGG']","[8, 5, 4, 3, 2, 2]"
5,"['lores', 'dropt', 'probe', 'prone', 'prove']","['XYYYX', 'XGGYX', 'GGGXG', 'GGGXG', 'GGGGG']","[24, 3, 2, 1, 1]"
3,"['lores', 'diact', 'bring']","['XXYXX', 'XYXXX', 'GGGGG']","[109, 7, 7]"
2,"['lores', 'solve']","['YGXYY', 'GGGGG']","[1, 1]"
3,"['lores', 'diane', 'cheat']","['XXXYX', 'XXYXY', 'GGGGG']","[163, 8, 8]"
3,"['lores', 'tragi', 'grime']","['XXYYX', 'XGXYY', 'GGGGG']","[111, 2, 2]"
4,"['lores', 'blade', 'helix', 'exult']","['YXXYX', 'XYXXY', 'XYYXY', 'GGGGG']","[101, 8, 1, 1]"
5,"['lores', 'sneer', 'miser', 'ester', 'usher']","['XXYGY', 'YXYGG', 'XXYGG', 'YGXGG', 'GGGGG']","[16, 5, 2, 1, 1]"
3,"['lores', 'diane', 'epoch']","['XYXYX', 'XXXXY', 'GGGGG']","[35, 4, 4]"
3,"['lores', 'diact', 'triad']","['XXYXX', 'YYYXY', 'GGGGG']","[109, 1, 1]"
3,"['lores', 'tragi', 'break']","['XXYYX', 'XGYXX', 'GGGGG']","[111, 9, 9]"
4,"['lores', 'capon', 'frond', 'rhino']","['XYYXX', 'XXXYY', 'XYYGX', 'GGGGG']","[78, 6, 1, 1]"
3,"['lores', 'burly', 'viral']","['YXGXX', 'XXGYX', 'GGGGG']","[6, 1, 1]"
5,"['lores', 'ayont', 'conch', 'condo', 'conic']","['XGXXX', 'XXYYX', 'GGGYX', 'GGGXY', 'GGGGG']","[76, 5, 2, 1, 1]"
4,"['lores', 'saith', 'cause', 'masse']","['XXXYY', 'YGXXX', 'XGXGG', 'GGGGG']","[88, 3, 1, 1]"
3,"['lores', 'saith', 'sonic']","['XGXXY', 'GXYXX', 'GGGGG']","[21, 1, 1]"
4,"['lores', 'inula', 'cavil', 'vital']","['YXXXX', 'YXXYY', 'XYYYG', 'GGGGG']","[130, 11, 1, 1]"
3,"['lores', 'tragi', 'trace']","['XXYYX', 'GGGXX', 'GGGGG']","[111, 2, 2]"
3,"['lores', 'snath', 'using']","['XXXXY', 'YYXXX', 'GGGGG']","[122, 1, 1]"
4,"['lores', 'diane', 'beach', 'peach']","['XXXYX', 'XXGXY', 'XGGGG', 'GGGGG']","[163, 7, 2, 2]"
5,"['lores', 'daint', 'aback', 'chaff', 'champ']","['XXXXX', 'XYXXX', 'YXGYX', 'GGGXX', 'GGGGG']","[215, 6, 2, 1, 1]"
3,"['lores', 'antic', 'baton']","['XYXXX', 'YYGXX', 'GGGGG']","[60, 1, 1]"
4,"['lores', 'tragi', 'brace', 'brake']","['XXYYX', 'XGGXX', 'GGGXG', 'GGGGG']","[111, 9, 2, 2]"
4,"['lores', 'inula', 'clump', 'pluck']","['YXXXX', 'XXGYX', 'YGGXY', 'GGGGG']","[130, 7, 1, 1]"
6,"['lores', 'tragi', 'brace', 'crane', 'crave', 'craze']","['XXYYX', 'XGGXX', 'XGGYG', 'GGGXG', 'GGGXG', 'GGGGG']","[111, 9, 3, 2, 1, 1]"
4,"['lores', 'tragi', 'grime', 'gripe']","['XXYYX', 'XGXYY', 'GGGXG', 'GGGGG']","[111, 2, 1, 1]"
4,"['lores', 'tragi', 'ready', 'weary']","['XXYYX', 'XYGXX', 'YGGXG', 'GGGGG']","[111, 8, 1, 1]"
4,"['lores', 'daint', 'hippy', 'picky']","['XXXXX', 'XXYXX', 'XGYYG', 'GGGGG']","[215, 10, 2, 2]"
3,"['lores', 'diane', 'acute']","['XXXYX', 'XXYXG', 'GGGGG']","[163, 10, 10]"
4,"['lores', 'vairy', 'berry', 'ferry']","['XXGYX', 'XXXGG', 'XGGGG', 'GGGGG']","[25, 3, 2, 2]"
3,"['lores', 'saith', 'aside']","['XXXYY', 'YYGXX', 'GGGGG']","[88, 1, 1]"
3,"['lores', 'diact', 'tapir']","['XXYXX', 'XYYXY', 'GGGGG']","[109, 1, 1]"
3,"['lores', 'droll', 'troll']","['YYYXX', 'XGGGG', 'GGGGG']","[11, 1, 1]"
3,"['lores', 'daint', 'unify']","['XXXXX', 'XXGYX', 'GGGGG']","[215, 1, 1]"
3,"['lores', 'cress', 'rebus']","['XXYYG', 'XYYYG', 'GGGGG']","[4, 1, 1]"
3,"['lores', 'saith', 'boost']","['XGXXY', 'YXXYX', 'GGGGG']","[21, 2, 2]"
3,"['lores', 'brass', 'truss']","['XXYXG', 'XGXGG', 'GGGGG']","[4, 1, 1]"
3,"['lores', 'saith', 'siege']","['XXXYY', 'GXYXX', 'GGGGG']","[88, 4, 4]"
3,"['lores', 'train', 'tiger']","['XXYGX', 'GYXYX', 'GGGGG']","[93, 2, 2]"
4,"['lores', 'inula', 'blank', 'banal']","['YXXXX', 'XYXYY', 'GYYYX', 'GGGGG']","[130, 12, 1, 1]"
4,"['lores', 'hault', 'slung', 'slump']","['YXXXY', 'XXGYX', 'GGGXX', 'GGGGG']","[58, 3, 1, 1]"
4,"['lores', 'diact', 'charm', 'crank']","['XXYXX', 'XXGYX', 'GXGYX', 'GGGGG']","[109, 4, 2, 2]"
3,"['lores', 'forge', 'gorge']","['XGGYX', 'XGGGG', 'GGGGG']","[6, 1, 1]"
5,"['lores', 'tragi', 'decry', 'every', 'query']","['XXYYX', 'XYXXX', 'XYXGG', 'YXGGG', 'GGGGG']","[111, 10, 2, 1, 1]"
3,"['lores', 'diact', 'drink']","['XXYXX', 'GYXXX', 'GGGGG']","[109, 2, 2]"
4,"['lores', 'capon', 'major', 'favor']","['XYYXX', 'XGXGX', 'XGXGG', 'GGGGG']","[78, 4, 2, 2]"
3,"['lores', 'daint', 'abbey']","['XXXGX', 'XYXXX', 'GGGGG']","[37, 1, 1]"
3,"['lores', 'daint', 'tangy']","['XXXXX', 'XGXYY', 'GGGGG']","[215, 1, 1]"
4,"['lores', 'daint', 'mania', 'panic']","['XXXXX', 'XGYYX', 'XGGGY', 'GGGGG']","[215, 4, 1, 1]"
2,"['lores', 'solar']","['YGYXY', 'GGGGG']","[1, 1]"
3,"['lores', 'chare', 'shire']","['XXYYY', 'XGXGG', 'GGGGG']","[22, 1, 1]"
4,"['lores', 'capon', 'group', 'proxy']","['XYYXX', 'XXYYX', 'XGGXY', 'GGGGG']","[78, 4, 1, 1]"
5,"['lores', 'ayont', 'count', 'joint', 'point']","['XGXXX', 'XXYGG', 'XGXGG', 'XGGGG', 'GGGGG']","[76, 4, 2, 1, 1]"
4,"['lores', 'mourn', 'rocky', 'robot']","['XGYXX', 'XGXYX', 'GGXXX', 'GGGGG']","[19, 5, 2, 2]"
5,"['lores', 'diact', 'brick', 'crick', 'prick']","['XXYXX', 'XYXGX', 'XGGGG', 'YGGGG', 'GGGGG']","[109, 3, 2, 1, 1]"
5,"['lores', 'diane', 'binge', 'mince', 'wince']","['XXXYX', 'XGXYG', 'XGGXG', 'XGGGG', 'GGGGG']","[163, 6, 2, 1, 1]"
