steps,words,feedback,ncands
3,"['crane', 'rosit', 'rivet']","['XYXXY', 'GXXYG', 'GGGGG']","[122, 1, 1]"
4,"['crane', 'gouts', 'bunny', 'funny']","['XXXGX', 'XXYXX', 'XGGGG', 'GGGGG']","[58, 2, 1, 1]"
3,"['crane', 'toils', 'smoke']","['XXXXG', 'XYXXY', 'GGGGG']","[102, 5, 5]"
6,"['crane', 'gouts', 'bound', 'found', 'hound', 'mound']","['XXXGX', 'XGGXX', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[58, 6, 5, 4, 3, 3]"
3,"['crane', 'nidus', 'undue']","['XXXYG', 'YXGGX', 'GGGGG']","[21, 1, 1]"
4,"['crane', 'elvan', 'began', 'sedan']","['XXYYY', 'YXXGG', 'XGXGG', 'GGGGG']","[21, 2, 1, 1]"
4,"['crane', 'toils', 'dandy', 'pagan']","['XXYYX', 'XXXXX', 'XGYXX', 'GGGGG']","[47, 6, 1, 1]"
3,"['crane', 'phone', 'swine']","['XXXGG', 'XXXGG', 'GGGGG']","[12, 2, 2]"
4,"['crane', 'toils', 'exile', 'guile']","['XXXXG', 'XXGGX', 'YXGGG', 'GGGGG']","[102, 3, 2, 2]"
4,"['crane', 'slipt', 'dusty', 'gusty']","['XXXXX', 'YXXXY', 'XGGGG', 'GGGGG']","[263, 4, 2, 2]"
3,"['crane', 'spilt', 'equip']","['XXXXY', 'XYYXX', 'GGGGG']","[127, 1, 1]"
4,"['crane', 'slipt', 'thumb', 'tough']","['XXXXX', 'XXXXY', 'GYGXX', 'GGGGG']","[263, 12, 1, 1]"
2,"['crane', 'canoe']","['GXYYG', 'GGGGG']","[1, 1]"
3,"['crane', 'chasm', 'chaos']","['GXGXX', 'GGGYX', 'GGGGG']","[13, 1, 1]"
4,"['crane', 'cleft', 'comet', 'covet']","['GXXXY', 'GXYXG', 'GGXGG', 'GGGGG']","[11, 2, 1, 1]"
4,"['crane', 'toils', 'dandy', 'human']","['XXYYX', 'XXXXX', 'XYYXX', 'GGGGG']","[47, 6, 1, 1]"
4,"['crane', 'rosit', 'dumpy', 'udder']","['XYXXY', 'YXXXX', 'YYXXX', 'GGGGG']","[122, 27, 1, 1]"
5,"['crane', 'punch', 'bunch', 'hunch', 'lunch']","['YXXYX', 'XGGGG', 'XGGGG', 'YGGGG', 'GGGGG']","[18, 4, 3, 2, 2]"
3,"['crane', 'slipt', 'blast']","['XXGXX', 'YGXXG', 'GGGGG']","[49, 1, 1]"
4,"['crane', 'parol', 'straw', 'stray']","['XYYXX', 'XYGXX', 'GGGGX', 'GGGGG']","[65, 2, 1, 1]"
4,"['crane', 'toils', 'dandy', 'manga']","['XXYYX', 'XXXXX', 'XGGXX', 'GGGGG']","[47, 6, 1, 1]"
4,"['crane', 'toils', 'flume', 'melee']","['XXXXG', 'XXXYX', 'XYXYG', 'GGGGG']","[102, 8, 1, 1]"
4,"['crane', 'spilt', 'hotel', 'lefty']","['XXXXY', 'XXXYY', 'XXYYY', 'GGGGG']","[127, 6, 1, 1]"
3,"['crane', 'kutis', 'quick']","['YXXXX', 'YGXYX', 'GGGGG']","[55, 1, 1]"
5,"['crane', 'sault', 'baste', 'haste', 'paste']","['XXYXG', 'YGXXY', 'XGGGG', 'XGGGG', 'GGGGG']","[49, 5, 4, 3, 3]"
3,"['crane', 'timon', 'given']","['XXXYY', 'XGXXG', 'GGGGG']","[58, 5, 5]"
4,"['crane', 'belch', 'dicey', 'octet']","['YXXXY', 'XYXYX', 'XXYGX', 'GGGGG']","[20, 2, 1, 1]"
3,"['crane', 'sined', 'risen']","['XYXYY', 'YGYGX', 'GGGGG']","[27, 1, 1]"
2,"['crane', 'groan']","['XGYYX', 'GGGGG']","[4, 4]"
4,"['crane', 'dealt', 'leafy', 'leaky']","['XXGXY', 'XGGYX', 'GGGXG', 'GGGGG']","[18, 3, 1, 1]"
2,"['crane', 'grind']","['XGXGX', 'GGGGG']","[17, 17]"
2,"['crane', 'carve']","['GYYXG', 'GGGGG']","[1, 1]"
3,"['crane', 'toils', 'loose']","['XXXXG', 'XGXYY', 'GGGGG']","[102, 3, 3]"
3,"['crane', 'toils', 'sadly']","['XXYXX', 'XXXGY', 'GGGGG']","[134, 2, 2]"
3,"['crane', 'slipt', 'spilt']","['XXXXX', 'GYGYG', 'GGGGG']","[263, 1, 1]"
4,"['crane', 'sault', 'ample', 'apple']","['XXYXG', 'XYXGX', 'GXGGG', 'GGGGG']","[49, 4, 1, 1]"
3,"['crane', 'scald', 'slack']","['YXGXX', 'GYGYX', 'GGGGG']","[13, 1, 1]"
4,"['crane', 'timon', 'boney', 'honey']","['XXXYY', 'XXXYY', 'XGGGG', 'GGGGG']","[58, 4, 1, 1]"
4,"['crane', 'toils', 'anvil', 'final']","['XXYYX', 'XXYYX', 'YYXYG', 'GGGGG']","[47, 3, 1, 1]"
4,"['crane', 'timon', 'begun', 'sheen']","['XXXYY', 'XXXXG', 'XYXXG', 'GGGGG']","[58, 4, 1, 1]"
3,"['crane', 'sprog', 'eerie']","['XYXXG', 'XXGXX', 'GGGGG']","[40, 3, 3]"
3,"['crane', 'pilot', 'minty']","['XXXYX', 'XGXXY', 'GGGGG']","[55, 2, 2]"
3,"['crane', 'kutis', 'slick']","['YXXXX', 'YXXYY', 'GGGGG']","[55, 1, 1]"
4,"['crane', 'rosit', 'dumpy', 'derby']","['XYXXY', 'YXXXX', 'GXXXG', 'GGGGG']","[122, 27, 1, 1]"
3,"['crane', 'shtik', 'wharf']","['XYGXX', 'XGXXX', 'GGGGG']","[24, 1, 1]"
3,"['crane', 'spilt', 'spelt']","['XXXXY', 'GGXGG', 'GGGGG']","[127, 1, 1]"
3,"['crane', 'chasm', 'coach']","['GXGXX', 'GYGXX', 'GGGGG']","[13, 1, 1]"
3,"['crane', 'diets', 'erupt']","['XGXXY', 'XXYYX', 'GGGGG']","[22, 2, 2]"
3,"['crane', 'nidus', 'singe']","['XXXYG', 'YGXXY', 'GGGGG']","[21, 1, 1]"
2,"['crane', 'price']","['YGXXG', 'GGGGG']","[3, 3]"
3,"['crane', 'slain', 'spawn']","['XXGYX', 'GXGXG', 'GGGGG']","[8, 1, 1]"
4,"['crane', 'parol', 'dairy', 'fairy']","['XYYXX', 'XGYXX', 'XGGGG', 'GGGGG']","[65, 10, 2, 2]"
5,"['crane', 'slipt', 'biddy', 'fizzy', 'jiffy']","['XXXXX', 'XXYXX', 'XGXXG', 'YGXXG', 'GGGGG']","[263, 9, 2, 1, 1]"
3,"['crane', 'slipt', 'filmy']","['XXXXX', 'XYYXX', 'GGGGG']","[263, 14, 14]"
5,"['crane', 'scald', 'shack', 'smack', 'stack']","['YXGXX', 'GYGXX', 'GXGGG', 'GXGGG', 'GGGGG']","[13, 3, 2, 1, 1]"
2,"['crane', 'chose']","['GXXXG', 'GGGGG']","[11, 11]"
3,"['crane', 'spilt', 'sleep']","['XXXXY', 'GYXYX', 'GGGGG']","[127, 1, 1]"
3,"['crane', 'arbor', 'ardor']","['XGYXX', 'GGXGG', 'GGGGG']","[12, 2, 2]"
3,"['crane', 'faint', 'nanny']","['XXYGX', 'XGXGX', 'GGGGG']","[20, 2, 2]"
3,"['crane', 'niche', 'niece']","['YXXYG', 'GGYXG', 'GGGGG']","[11, 1, 1]"
4,"['crane', 'slipt', 'budge', 'woozy']","['XXXXX', 'XXXXX', 'XXXXX', 'GGGGG']","[263, 25, 1, 1]"
4,"['crane', 'toils', 'dandy', 'handy']","['XXYYX', 'XXXXX', 'YGGGG', 'GGGGG']","[47, 6, 1, 1]"
3,"['crane', 'brace', 'grace']","['YGGXG', 'XGGGG', 'GGGGG']","[3, 2, 2]"
4,"['crane', 'slipt', 'ditty', 'ditto']","['XXXXX', 'XXYXY', 'GGGGX', 'GGGGG']","[263, 10, 1, 1]"
2,"['crane', 'stank']","['XXGGX', 'GGGGG']","[16, 16]"
3,"['crane', 'creak', 'cream']","['GGYXY', 'GGGGX', 'GGGGG']","[2, 1, 1]"
4,"['crane', 'toils', 'palsy', 'usual']","['XXYXX', 'XXXYY', 'XYYYX', 'GGGGG']","[134, 5, 1, 1]"
4,"['crane', 'toils', 'biome', 'diode']","['XXXXG', 'XYYXX', 'XGGXG', 'GGGGG']","[102, 2, 1, 1]"
4,"['crane', 'parol', 'labor', 'valor']","['XYYXX', 'XGYGY', 'YGXGG', 'GGGGG']","[65, 2, 1, 1]"
2,"['crane', 'angle']","['XXYYG', 'GGGGG']","[6, 6]"
4,"['crane', 'toils', 'admin', 'ninja']","['XXYYX', 'XXYXX', 'YXXYY', 'GGGGG']","[47, 3, 1, 1]"
4,"['crane', 'slipt', 'budge', 'muddy']","['XXXXX', 'XXXXX', 'XGGXX', 'GGGGG']","[263, 25, 1, 1]"
3,"['crane', 'cease', 'chase']","['GXGXG', 'GYGGG', 'GGGGG']","[3, 1, 1]"
4,"['crane', 'rosit', 'rebel', 'reply']","['XYXXY', 'GXXXX', 'GGXYY', 'GGGGG']","[122, 8, 1, 1]"
2,"['crane', 'prone']","['XGXGG', 'GGGGG']","[5, 5]"
3,"['crane', 'slipt', 'spoil']","['XXXXX', 'GYYYX', 'GGGGG']","[263, 1, 1]"
3,"['crane', 'teary', 'heart']","['XYGXY', 'YGGGX', 'GGGGG']","[9, 1, 1]"
4,"['crane', 'stulm', 'spade', 'shade']","['XXGXG', 'GXXXX', 'GXGGG', 'GGGGG']","[44, 5, 1, 1]"
3,"['crane', 'sined', 'diner']","['XYXYY', 'XGGGY', 'GGGGG']","[27, 1, 1]"
3,"['crane', 'groan', 'arson']","['XGYYX', 'XGYYG', 'GGGGG']","[4, 1, 1]"
3,"['crane', 'pilot', 'onion']","['XXXYX', 'XYXGX', 'GGGGG']","[55, 3, 3]"
3,"['crane', 'spilt', 'sleet']","['XXXXY', 'GXXYG', 'GGGGG']","[127, 1, 1]"
4,"['crane', 'spilt', 'bevel', 'dowel']","['XXXXY', 'XXXYX', 'XYXGG', 'GGGGG']","[127, 16, 3, 3]"
3,"['crane', 'mouch', 'couch']","['GXXXX', 'XGGGG', 'GGGGG']","[25, 1, 1]"
3,"['crane', 'toils', 'palsy']","['XXYXX', 'XXXYY', 'GGGGG']","[134, 5, 5]"
4,"['crane', 'spilt', 'bevel', 'bowel']","['XXXXY', 'XXXYX', 'GYXGG', 'GGGGG']","[127, 16, 1, 1]"
3,"['crane', 'toils', 'smile']","['XXXXG', 'XXGGY', 'GGGGG']","[102, 1, 1]"
3,"['crane', 'toils', 'evoke']","['XXXXG', 'XYXXX', 'GGGGG']","[102, 1, 1]"
3,"['crane', 'creed', 'creek']","['GGXXY', 'GGGGX', 'GGGGG']","[10, 2, 2]"
3,"['crane', 'dance', 'lance']","['YXYYG', 'XGGGG', 'GGGGG']","[2, 1, 1]"
3,"['crane', 'sault', 'eagle']","['XXYXG', 'XGXGX', 'GGGGG']","[49, 4, 4]"
3,"['crane', 'slipt', 'idiot']","['XXXXX', 'XXGXG', 'GGGGG']","[263, 2, 2]"
3,"['crane', 'sined', 'siren']","['XYXYY', 'GGYGX', 'GGGGG']","[27, 1, 1]"
3,"['crane', 'slipt', 'built']","['XXXXX', 'XYGXG', 'GGGGG']","[263, 3, 3]"
4,"['crane', 'spilt', 'debug', 'embed']","['XXXXY', 'XXXXX', 'YYGXX', 'GGGGG']","[127, 7, 1, 1]"
3,"['crane', 'shtik', 'award']","['XYGXX', 'XXXXX', 'GGGGG']","[24, 6, 6]"
3,"['crane', 'pilot', 'dross']","['XGXXX', 'XXXYX', 'GGGGG']","[51, 2, 2]"
3,"['crane', 'toils', 'annul']","['XXYYX', 'XXXYX', 'GGGGG']","[47, 4, 4]"
4,"['crane', 'slipt', 'budge', 'goody']","['XXXXX', 'XXXXX', 'XXYYX', 'GGGGG']","[263, 25, 1, 1]"
4,"['crane', 'brown', 'drown', 'frown']","['XGXYX', 'XGGGG', 'XGGGG', 'GGGGG']","[5, 3, 2, 2]"
3,"['crane', 'toils', 'patio']","['XXYXX', 'YYYXX', 'GGGGG']","[134, 1, 1]"
3,"['crane', 'elvan', 'laden']","['XXYYY', 'YYXYG', 'GGGGG']","[21, 1, 1]"
4,"['crane', 'slipt', 'biddy', 'humid']","['XXXXX', 'XXYXX', 'XYYYX', 'GGGGG']","[263, 9, 2, 2]"
3,"['crane', 'toils', 'elite']","['XXXXG', 'YXGYX', 'GGGGG']","[102, 1, 1]"
4,"['crane', 'slipt', 'loopy', 'lymph']","['XXXXX', 'XYXGX', 'GXXGY', 'GGGGG']","[263, 4, 1, 1]"
3,"['crane', 'spilt', 'edify']","['XXXXY', 'XXGXX', 'GGGGG']","[127, 2, 2]"
4,"['crane', 'slipt', 'vomit', 'might']","['XXXXX', 'XXYXG', 'XXYYG', 'GGGGG']","[263, 7, 1, 1]"
3,"['crane', 'rosit', 'reset']","['XYXXY', 'GXGXG', 'GGGGG']","[122, 1, 1]"
4,"['crane', 'slipt', 'midst', 'visit']","['XXXXX', 'YXYXG', 'XGXYG', 'GGGGG']","[263, 2, 1, 1]"
4,"['crane', 'slipt', 'dusty', 'gusto']","['XXXXX', 'YXXXY', 'XGGGX', 'GGGGG']","[263, 4, 1, 1]"
3,"['crane', 'sprog', 'purse']","['XYXXG', 'YYGXX', 'GGGGG']","[40, 1, 1]"
3,"['crane', 'parol', 'vapor']","['XYYXX', 'YGYGX', 'GGGGG']","[65, 1, 1]"
4,"['crane', 'crump', 'crick', 'crock']","['GGXXX', 'GGXXX', 'GGXGG', 'GGGGG']","[13, 5, 1, 1]"
4,"['crane', 'pivot', 'tribe', 'write']","['XGXXG', 'XYXXY', 'YGGXG', 'GGGGG']","[26, 3, 1, 1]"
3,"['crane', 'gouts', 'sunny']","['XXXGX', 'XXYXY', 'GGGGG']","[58, 1, 1]"
3,"['crane', 'slipt', 'loath']","['XXGXX', 'XYXXY', 'GGGGG']","[49, 1, 1]"
3,"['crane', 'chasm', 'chaff']","['GXGXX', 'GGGXX', 'GGGGG']","[13, 2, 2]"
3,"['crane', 'toils', 'slide']","['XXXXG', 'XXGYY', 'GGGGG']","[102, 2, 2]"
4,"['crane', 'rosit', 'dumpy', 'queer']","['XYXXY', 'YXXXX', 'XGXXX', 'GGGGG']","[122, 27, 1, 1]"
3,"['crane', 'timon', 'venom']","['XXXYY', 'XXYGY', 'GGGGG']","[58, 1, 1]"
3,"['crane', 'slipt', 'stamp']","['XXGXX', 'GXXYY', 'GGGGG']","[49, 1, 1]"
3,"['crane', 'shout', 'sorry']","['XYXXX', 'GXYXX', 'GGGGG']","[90, 1, 1]"
3,"['crane', 'slipt', 'still']","['XXXXX', 'GYGXY', 'GGGGG']","[263, 1, 1]"
2,"['crane', 'acorn']","['YYYYX', 'GGGGG']","[2, 2]"
4,"['crane', 'faint', 'aging', 'aping']","['XXYGX', 'XYGGX', 'GYGGG', 'GGGGG']","[20, 2, 1, 1]"
4,"['crane', 'slipt', 'gypsy', 'pushy']","['XXXXX', 'YXXYX', 'XYYYG', 'GGGGG']","[263, 2, 1, 1]"
4,"['crane', 'patly', 'taker', 'tamer']","['XYYXY', 'XGYXX', 'GGXGG', 'GGGGG']","[50, 3, 1, 1]"
4,"['crane', 'patly', 'eater', 'hater']","['XYYXY', 'XGGXX', 'YGGGG', 'GGGGG']","[50, 3, 2, 2]"
4,"['crane', 'toils', 'admin', 'mania']","['XXYYX', 'XXYXX', 'YXYGY', 'GGGGG']","[47, 3, 1, 1]"
4,"['crane', 'sault', 'abide', 'awoke']","['XXYXG', 'XYXXX', 'GXXXG', 'GGGGG']","[49, 5, 1, 1]"
3,"['crane', 'brain', 'brawn']","['XGGYX', 'GGGXG', 'GGGGG']","[7, 1, 1]"
4,"['crane', 'slipt', 'shift', 'swift']","['XXXXX', 'GXGXG', 'GXGGG', 'GGGGG']","[263, 2, 1, 1]"
3,"['crane', 'toils', 'exile']","['XXXXG', 'XXGGX', 'GGGGG']","[102, 3, 3]"
3,"['crane', 'scrub', 'birch']","['YYXXX', 'XYGXY', 'GGGGG']","[11, 1, 1]"
3,"['crane', 'kutis', 'lucky']","['YXXXX', 'YGXXX', 'GGGGG']","[55, 2, 2]"
3,"['crane', 'diets', 'freer']","['XGXXY', 'XXGXX', 'GGGGG']","[22, 1, 1]"
3,"['crane', 'shout', 'risky']","['XYXXX', 'YXXXX', 'GGGGG']","[90, 1, 1]"
4,"['crane', 'slipt', 'boost', 'ghost']","['XXXXX', 'YXXXG', 'XYGGG', 'GGGGG']","[263, 3, 1, 1]"
5,"['crane', 'rosit', 'diver', 'flier', 'plier']","['XYXXY', 'YXXYX', 'XYXGG', 'XGGGG', 'GGGGG']","[122, 14, 2, 1, 1]"
3,"['crane', 'rayon', 'lunar']","['XYYYX', 'YYXXY', 'GGGGG']","[10, 1, 1]"
4,"['crane', 'punch', 'finch', 'winch']","['YXXYX', 'XXGGG', 'XGGGG', 'GGGGG']","[18, 3, 1, 1]"
2,"['crane', 'snare']","['XYGYG', 'GGGGG']","[1, 1]"
3,"['crane', 'genre', 'nurse']","['XYXYG', 'XYYYG', 'GGGGG']","[5, 1, 1]"
4,"['crane', 'toils', 'moose', 'house']","['XXXXG', 'XGXXY', 'XGYGG', 'GGGGG']","[102, 5, 2, 2]"
3,"['crane', 'parol', 'borax']","['XYYXX', 'XYGYX', 'GGGGG']","[65, 3, 3]"
2,"['crane', 'nicer']","['YYXYY', 'GGGGG']","[1, 1]"
3,"['crane', 'scrub', 'lurch']","['YYXXX', 'XYGYX', 'GGGGG']","[11, 1, 1]"
3,"['crane', 'dealt', 'exalt']","['XXGXY', 'XYGGG', 'GGGGG']","[18, 1, 1]"
4,"['crane', 'toils', 'abbot', 'about']","['XXYXX', 'YYXXX', 'GGYYG', 'GGGGG']","[134, 5, 1, 1]"
5,"['crane', 'toils', 'gassy', 'sappy', 'savvy']","['XXYXX', 'XXXXY', 'XGYYG', 'GGXXG', 'GGGGG']","[134, 6, 2, 1, 1]"
3,"['crane', 'pilot', 'toxin']","['XXXYX', 'XYXYY', 'GGGGG']","[55, 1, 1]"
3,"['crane', 'punch', 'tunic']","['YXXYX', 'XGGYX', 'GGGGG']","[18, 1, 1]"
4,"['crane', 'diets', 'fried', 'pried']","['XGXXY', 'YYYXX', 'XGGGG', 'GGGGG']","[22, 2, 1, 1]"
4,"['crane', 'toils', 'anvil', 'inlay']","['XXYYX', 'XXYYX', 'YGXYY', 'GGGGG']","[47, 3, 1, 1]"
3,"['crane', 'mouch', 'chump']","['GXXXX', 'YXGYY', 'GGGGG']","[25, 1, 1]"
4,"['crane', 'toils', 'annul', 'lanky']","['XXYYX', 'XXXYX', 'YYGXY', 'GGGGG']","[47, 4, 1, 1]"
4,"['crane', 'creed', 'crept', 'cress']","['GGXXY', 'GGGYX', 'GGGXX', 'GGGGG']","[10, 3, 1, 1]"
3,"['crane', 'patly', 'eater']","['XYYXY', 'XGGXX', 'GGGGG']","[50, 3, 3]"
4,"['crane', 'toils', 'flume', 'elude']","['XXXXG', 'XXXYX', 'XGGXG', 'GGGGG']","[102, 8, 1, 1]"
4,"['crane', 'chose', 'cutie', 'cycle']","['GXXXG', 'GXXXG', 'GXXXG', 'GGGGG']","[11, 2, 1, 1]"
5,"['crane', 'slipt', 'ditty', 'bitty', 'kitty']","['XXXXX', 'XXYXY', 'XGGGG', 'XGGGG', 'GGGGG']","[263, 10, 3, 2, 2]"
3,"['crane', 'toils', 'boule']","['XXXXG', 'XGXGX', 'GGGGG']","[102, 1, 1]"
3,"['crane', 'thorn', 'moron']","['XYXYX', 'XXYYG', 'GGGGG']","[13, 2, 2]"
3,"['crane', 'timon', 'tenet']","['XXXYY', 'GXXXY', 'GGGGG']","[58, 2, 2]"
3,"['crane', 'peace', 'place']","['YXGXG', 'GYGGG', 'GGGGG']","[4, 1, 1]"
4,"['crane', 'slipt', 'godly', 'lobby']","['XXXXX', 'XYXXX', 'XGXYG', 'GGGGG']","[263, 19, 1, 1]"
3,"['crane', 'slipt', 'plush']","['XXXXX', 'YGXYX', 'GGGGG']","[263, 1, 1]"
5,"['crane', 'slipt', 'filmy', 'livid', 'vigil']","['XXXXX', 'XYYXX', 'XGYXX', 'YGYGX', 'GGGGG']","[263, 14, 2, 1, 1]"
4,"['crane', 'timon', 'ennui', 'index']","['XXXYY', 'XYXXY', 'YGYXY', 'GGGGG']","[58, 3, 1, 1]"
4,"['crane', 'gouts', 'blind', 'blink']","['XXXGX', 'XXXXX', 'GGGGX', 'GGGGG']","[58, 4, 1, 1]"
3,"['crane', 'clink', 'clung']","['GXXGX', 'GGXGX', 'GGGGG']","[5, 1, 1]"
4,"['crane', 'slipt', 'koala', 'qualm']","['XXGXX', 'XYXXX', 'XXGGY', 'GGGGG']","[49, 3, 1, 1]"
3,"['crane', 'crump', 'croup']","['GGXXX', 'GGYXG', 'GGGGG']","[13, 1, 1]"
2,"['crane', 'clink']","['GXXGX', 'GGGGG']","[5, 5]"
3,"['crane', 'kutis', 'juicy']","['YXXXX', 'XGXYX', 'GGGGG']","[55, 1, 1]"
3,"['crane', 'stulm', 'stage']","['XXGXG', 'GGXXX', 'GGGGG']","[44, 4, 4]"
3,"['crane', 'decal', 'decay']","['YXYXY', 'GGGGX', 'GGGGG']","[6, 1, 1]"
3,"['crane', 'genre', 'nerve']","['XYXYG', 'XGYYG', 'GGGGG']","[5, 1, 1]"
4,"['crane', 'rosit', 'diver', 'flier']","['XYXXY', 'YXXYX', 'XYXGG', 'GGGGG']","[122, 14, 2, 2]"
3,"['crane', 'slipt', 'shaft']","['XXGXX', 'GXXXG', 'GGGGG']","[49, 1, 1]"
4,"['crane', 'crump', 'crick', 'crook']","['GGXXX', 'GGXXX', 'GGXYG', 'GGGGG']","[13, 5, 1, 1]"
2,"['crane', 'clean']","['GXYYY', 'GGGGG']","[1, 1]"
3,"['crane', 'canny', 'china']","['GXYGX', 'GYYGX', 'GGGGG']","[2, 1, 1]"
3,"['crane', 'sprog', 'ridge']","['XYXXG', 'XXYXY', 'GGGGG']","[40, 1, 1]"
4,"['crane', 'spilt', 'bevel', 'vowel']","['XXXXY', 'XXXYX', 'XYYGG', 'GGGGG']","[127, 16, 1, 1]"
3,"['crane', 'nidus', 'gnome']","['XXXYG', 'YXXXX', 'GGGGG']","[21, 1, 1]"
3,"['crane', 'punch', 'snuck']","['YXXYX', 'XYYGX', 'GGGGG']","[18, 1, 1]"
2,"['crane', 'icing']","['YXXGX', 'GGGGG']","[1, 1]"
4,"['crane', 'gouts', 'shiny', 'spiny']","['XXXGX', 'XXXXY', 'GXGGG', 'GGGGG']","[58, 3, 1, 1]"
4,"['crane', 'shout', 'rowdy', 'rigor']","['XYXXX', 'XXYXX', 'GYXXX', 'GGGGG']","[90, 9, 1, 1]"
3,"['crane', 'slain', 'snail']","['XXGYX', 'GYGGY', 'GGGGG']","[8, 1, 1]"
4,"['crane', 'pilot', 'blown', 'flown']","['XXXYX', 'XXYYX', 'XGGGG', 'GGGGG']","[55, 4, 1, 1]"
4,"['crane', 'parol', 'dairy', 'rabid']","['XYYXX', 'XGYXX', 'YGYYX', 'GGGGG']","[65, 10, 2, 2]"
4,"['crane', 'pivot', 'probe', 'prose']","['XGXXG', 'GXXYX', 'GGGXG', 'GGGGG']","[26, 2, 1, 1]"
3,"['crane', 'stank', 'thank']","['XXGGX', 'XYGGG', 'GGGGG']","[16, 1, 1]"
4,"['crane', 'slipt', 'dumpy', 'poppy']","['XXXXX', 'XXXGX', 'XXXGG', 'GGGGG']","[263, 6, 1, 1]"
3,"['crane', 'toils', 'budge']","['XXXXG', 'XXXXX', 'GGGGG']","[102, 8, 8]"
4,"['crane', 'rosit', 'diver', 'fiber']","['XYXXY', 'YXXYX', 'XGXGG', 'GGGGG']","[122, 14, 4, 4]"
4,"['crane', 'slipt', 'godly', 'moldy']","['XXXXX', 'XYXXX', 'XGYYG', 'GGGGG']","[263, 19, 1, 1]"
4,"['crane', 'slipt', 'budge', 'dowdy']","['XXXXX', 'XXXXX', 'XXYXX', 'GGGGG']","[263, 25, 4, 4]"
4,"['crane', 'timon', 'unfed', 'kneel']","['XXXYY', 'XXXXY', 'XGXGX', 'GGGGG']","[58, 6, 1, 1]"
2,"['crane', 'track']","['YGGXX', 'GGGGG']","[3, 3]"
4,"['crane', 'cacti', 'cabal', 'caddy']","['GXYXX', 'GGYXX', 'GGXYX', 'GGGGG']","[13, 4, 1, 1]"
5,"['crane', 'spilt', 'belly', 'dwell', 'quell']","['XXXXY', 'XXXGX', 'XYYGX', 'XXGGG', 'GGGGG']","[127, 5, 2, 1, 1]"
3,"['crane', 'slipt', 'dumpy']","['XXXXX', 'XXXGX', 'GGGGG']","[263, 6, 6]"
3,"['crane', 'patly', 'paler']","['XYYXY', 'GGXYX', 'GGGGG']","[50, 1, 1]"
5,"['crane', 'sprog', 'shore', 'store', 'swore']","['XYXXG', 'GXYYX', 'GXGGG', 'GXGGG', 'GGGGG']","[40, 3, 2, 1, 1]"
4,"['crane', 'patly', 'rehab', 'rebar']","['XYYXY', 'XYXXX', 'GGXGY', 'GGGGG']","[50, 9, 1, 1]"
4,"['crane', 'moist', 'saucy', 'scuba']","['YXYXX', 'XXXYX', 'GYGYX', 'GGGGG']","[27, 2, 1, 1]"
4,"['crane', 'toils', 'salty', 'splat']","['XXYXX', 'YXXYY', 'GYGYX', 'GGGGG']","[134, 2, 1, 1]"
4,"['crane', 'rosit', 'dumpy', 'flyer']","['XYXXY', 'YXXXX', 'XXXXY', 'GGGGG']","[122, 27, 1, 1]"
3,"['crane', 'burnt', 'horny']","['XYXGX', 'XXGGX', 'GGGGG']","[4, 1, 1]"
3,"['crane', 'toils', 'mason']","['XXYYX', 'XYXXY', 'GGGGG']","[47, 1, 1]"
3,"['crane', 'gouts', 'doing']","['XXXGX', 'YGXXX', 'GGGGG']","[58, 1, 1]"
3,"['crane', 'phone', 'ozone']","['XXXGG', 'XXGGG', 'GGGGG']","[12, 2, 2]"
4,"['crane', 'toils', 'madly', 'amply']","['XXYXX', 'XXXGX', 'YYXGG', 'GGGGG']","[134, 6, 1, 1]"
3,"['crane', 'parol', 'molar']","['XYYXX', 'XYYYY', 'GGGGG']","[65, 3, 3]"
4,"['crane', 'shtik', 'award', 'ovary']","['XYGXX', 'XXXXX', 'YXGGX', 'GGGGG']","[24, 6, 1, 1]"
4,"['crane', 'spilt', 'guest', 'beset']","['XXXXY', 'YXXXG', 'XXYYG', 'GGGGG']","[127, 3, 1, 1]"
4,"['crane', 'toils', 'budge', 'queue']","['XXXXG', 'XXXXX', 'XGXXG', 'GGGGG']","[102, 8, 1, 1]"
4,"['crane', 'mouch', 'civic', 'cliff']","['GXXXX', 'XXXYX', 'GYXYY', 'GGGGG']","[25, 3, 1, 1]"
3,"['crane', 'moist', 'magic']","['YXYXX', 'GXYXX', 'GGGGG']","[27, 1, 1]"
3,"['crane', 'price', 'truce']","['YGXXG', 'XGXGG', 'GGGGG']","[3, 1, 1]"
3,"['crane', 'shout', 'sport']","['XYXXX', 'GXGXG', 'GGGGG']","[90, 1, 1]"
3,"['crane', 'pilot', 'fritz']","['XGXXX', 'XYXXY', 'GGGGG']","[51, 1, 1]"
3,"['crane', 'belch', 'edict']","['YXXXY', 'XYXGX', 'GGGGG']","[20, 4, 4]"
4,"['crane', 'shout', 'dirty', 'twirl']","['XYXXX', 'XXXXY', 'XYYYX', 'GGGGG']","[90, 2, 1, 1]"
4,"['crane', 'sprog', 'terse', 'verse']","['XYXXG', 'YXGXX', 'XGGGG', 'GGGGG']","[40, 2, 1, 1]"
4,"['crane', 'slipt', 'flaky', 'llama']","['XXGXX', 'XGXXX', 'XGGXX', 'GGGGG']","[49, 2, 1, 1]"
